Date/Time of Report: 3/18/2025 10:27:55,,,,,,,,
Requester: STN08 - Oper,,,,,,,,
Filter Applied: Event Time: Before 1/1/2025 12:19:40 AM,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: SERVERA,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
0:05:28,STASTA3,STATION 3,COMMS,OK,U 00,Station Failure,OK,
0:04:17,6100,PIC_FL05,ENABLE,,J 00,PW Flushing Water Pressure Controller,,
0:04:17,6100,FQ_101,CHANGE,,,totalizera.command,RESET,
0:04:08,6200,FQ_WW01,CHANGE,,,totalizera.command,RESET,
0:04:06,6100,FIC_FL02,ENABLE,,J 00,High Pressure Flush Water to Polymerizers,,
0:04:03,4500,FQ-4205A,CHANGE,,,totalizera.command,RESET,
0:03:57,4400,FQ_4645,CHANGE,,,TOTA.PVFL,ON,
0:03:57,4600,FQ_4644,CHANGE,,,TOTA.PVFL,ON,
0:03:57,4300,FQ_4301,CHANGE,,,tota.pvfl,ON,
0:03:58,4300,FQ_8202,CHANGE,,,TOTA.PVFL,ON,
0:03:58,4200,FQ_4203,CHANGE,,,TOTA.PVFL,ON,
0:03:58,4200,FQ_4202,CHANGE,,,tota.pvfl,ON,
0:03:58,4200,FQ_4201,CHANGE,,,tota.pvfl,ON,
0:03:57,4500,FQ-4205A,CHANGE,,,TOTA.PVFL,ON,
0:03:55,6100,FQ_FL04,CHANGE,,,totalizera.command,RESET,
0:03:49,6200,VSP_P106,OFFNRM,OK,J 00,VSPP106 Close,OFF,
0:03:48,6200,VSP_P105,OFFNRM,OK,J 00,VSPP105 Close,OFF,
0:03:17,6200,FQ_SC02,CHANGE,,,totalizera.command,RESET,
0:03:04,STASTA3,STATION 3,COMMS,,U 00,Station Failure,FAILED,
0:03:00,6300,FQ_WA05,CHANGE,,,totalizera.command,RESET,
0:02:47,4200,FI_4201,PVHIGH,,L 00,INSTRUMENT AIR FOLW,2313.73,Nm³/h
0:01:50,6100,MQIC_H701,CHANGE,,,TOTALIZERA.COMMAND,RESET,
0:01:28,4200,FI_4201,PVHIGH,OK,L 00,INSTRUMENT AIR FOLW,2245.23,Nm³/h
0:00:53,6100,FQ_VC03,CHANGE,,,TOTALIZERA.COMMAND,RESET,
0:00:42,6200,FQ_SC01,CHANGE,,,totalizera.command,RESET,
0:00:37,6100,FQ_WA03,CHANGE,,,totalizera.command,RESET,
0:00:25,6200,FQ_B010,CHANGE,,,totalizera.command,RESET,
0:00:08,6200,FQ_CT05,CHANGE,,,totalizera.command,RESET,
23:59:39,6200,TIC_P101,PVLOW,ACK,,PLY-1E temperature control,,
23:59:18,6200,TIC_P101,PVLOW,,L 00,PLY-1E temperature control,55.9932,DEGC
23:59:04,IOLINK_02A,AI_3F_MB_13,HART Diagnostic Underrun,ACK,,,,
23:58:51,IOLINK_02A,AI_3F_MB_13,HART Diagnostic Underrun,,H 15,,IOP_08,
23:58:05,IOLINK_02A,AI_3F_MB_13,HART Diagnostic Underrun,ACK,,,,
23:57:54,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.0161,%
23:56:10,IOLINK_02A,AI_3F_MB_13,HART Diagnostic Underrun,OK,H 15,,IOP_08,
23:56:09,IOLINK_02A,AI_3F_MB_13,HART Diagnostic Underrun,,H 15,,IOP_08,
23:56:04,IOLINK_02A,AI_3F_MB_13,HART Diagnostic Underrun,OK,H 15,,IOP_08,
23:54:45,6300,PI_101H,PVLOLO,OK,H 00,Pneuma Pressure,33.0524,Kpa
23:54:43,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,
23:54:34,6300,SCM_pack,HOLD,OK,L 00,,Restarting,
23:54:28,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,
23:54:23,6300,PI_101H,PVLOLO,ACK,,Pneuma Pressure,,
23:54:20,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,
23:54:19,6300,PI_101H,PVLOLO,,H 00,Pneuma Pressure,20.9734,Kpa
23:54:17,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,
23:54:13,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,
23:54:01,6300,SCM_pack,HOLD,ACK,,,,
23:53:58,6300,FLAG_pack,CHANGE,,,pack_yes.PVFL,OFF,
23:53:57,6300,FLAG_pack,CHANGE,,,PACK_CHANGE.pvfl,ON,
23:53:56,6300,SCM_pack,HOLD,,L 00,,Holding,
23:53:57,6300,FLAG_pack,CHANGE,,,PACK_HOLD.PVFL,ON,
23:53:47,6200,FIC_BD01,ENABLE,,J 00,PVC Slurry Discharge Flow,,
23:53:46,6200,FQ_BD01,ENABLE,,J 00,Polymerizer VCM Flow Total,,
23:53:27,SERVER_EAPCL,PLY1E,PERIODIC,,J 00,Report requires a sign-on operator to be selected to complete. - report 1,,
23:53:27,SERVER_EAPCL,PLY1E,PERIODIC,,J 00,Report Periodic Request,1,
23:53:21,6200,AUX_Poly1,OFFNRM,OK,H 00,PLY-1E polymerization flag,OFF,
23:53:13,4300,PI_8302,PVHIGH,OK,L 00,Fire Water Line Pressure,1.18186,Mpa
23:53:12,4300,PI_8302,PVHIHI,OK,H 00,Fire Water Line Pressure,1.18634,Mpa
23:52:01,6300,Param_Master1,MESSAGE,CNF,,Confirm To Start Poly-1E Discharge Operation,,
23:52:01,6300,Param_Master1,MESSAGE,ACK,,Confirm To Start Poly-1E Discharge Operation,,
23:51:44,6300,Param_Master1,CONFIRMABLE MESSAGE,,,Confirm To Start Poly-1E Discharge Operation,,
23:51:25,6200,AUX_Poly1,OFFNRM,ACK,,PLY-1E polymerization flag,,
23:51:24,SERVER_EAPCL,CONVER1,PERIODIC,,J 00,Report requires a sign-on operator to be selected to complete. - report 9,,
23:51:23,SERVER_EAPCL,CONVER1,PERIODIC,,J 00,Report Periodic Request,9,
23:51:18,6200,AUX_Poly1,OFFNRM,,H 00,PLY-1E polymerization flag,ON,
23:48:15,4200,FI_4201,PVHIGH,ACK,,INSTRUMENT AIR FOLW,,
23:48:02,4200,FI_4201,PVHIGH,,L 00,INSTRUMENT AIR FOLW,2302.83,Nm³/h
23:45:43,4200,FI_4201,PVHIGH,OK,L 00,INSTRUMENT AIR FOLW,2248.78,Nm³/h
23:44:08,6200,VSP_S106,OFFNRM,,J 00,VSPS106 Close,ON,
23:44:05,6200,VSP_S108,OFFNRM,,J 00,VSPS108 Close,ON,
23:43:17,6200,VSP_S108,OFFNRM,OK,J 00,VSPS108 Open,OFF,
23:42:33,6200,VSP_S106,OFFNRM,OK,J 00,VSPS106 Close,OFF,
23:39:04,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,
23:36:20,4200,FI_4201,PVHIGH,ACK,,INSTRUMENT AIR FOLW,,
23:36:19,IOLINK_02A,AO_3F_MB_01,OP Fail in circuit/field wire,ACK,,,,
23:36:08,4200,FI_4201,PVHIGH,,L 00,INSTRUMENT AIR FOLW,2304.72,Nm³/h
23:34:01,4200,FI_4201,PVHIGH,OK,L 00,INSTRUMENT AIR FOLW,2244.45,Nm³/h
23:33:04,IOLINK_02A,AO_3F_MB_01,OP Fail in circuit/field wire,OK,H 15,,Channel_16_A,
23:32:53,IOLINK_02A,AO_3F_MB_01,OP Fail in circuit/field wire,,H 15,,Channel_16_A,
23:30:59,6200,TI_RF01,PVLOW,OK,L 00,Supply Cooling Water Head Pipe Temperature,5.35127,DEGC
23:30:40,6200,TI_RF01,PVLOW,ACK,,Supply Cooling Water Head Pipe Temperature,,
23:30:33,6200,TI_RF01,PVLOW,,L 00,Supply Cooling Water Head Pipe Temperature,4.9823,DEGC
23:23:49,6200,TI_RF01,PVLOW,OK,L 00,Supply Cooling Water Head Pipe Temperature,5.35127,DEGC
23:22:58,6200,TI_RF01,PVLOW,ACK,,Supply Cooling Water Head Pipe Temperature,,
23:22:42,4200,FI_4201,PVHIGH,ACK,,INSTRUMENT AIR FOLW,,
23:22:41,6200,TI_RF01,PVLOW,,L 00,Supply Cooling Water Head Pipe Temperature,4.9823,DEGC
23:22:31,4200,FI_4201,PVHIGH,,L 00,INSTRUMENT AIR FOLW,2300.61,Nm³/h
23:20:33,4200,FI_4201,PVHIGH,OK,L 00,INSTRUMENT AIR FOLW,2247.45,Nm³/h
23:17:55,6200,VSP_S108,OFFNRM,,J 00,VSPS108 Open,ON,
23:17:06,6200,VSP_S108,OFFNRM,OK,J 00,VSPS108 Close,OFF,
23:16:55,6100,Param_New,MESSAGE,CNF,,Confirm Slurry Transfer from TK1G to TK2G,,
23:16:56,6100,Param_New,MESSAGE,ACK,,Confirm Slurry Transfer from TK1G to TK2G,,
23:16:52,6200,TI_RF01,PVLOW,OK,L 00,Supply Cooling Water Head Pipe Temperature,5.37177,DEGC
23:16:45,6100,Param_New,CONFIRMABLE MESSAGE,,,Confirm Slurry Transfer from TK1G to TK2G,,
23:16:13,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,OK,H 15,,PartnerB_03,
23:15:41,6200,TI_RF01,PVLOW,ACK,,Supply Cooling Water Head Pipe Temperature,,
23:15:35,6200,TI_RF01,PVLOW,,L 00,Supply Cooling Water Head Pipe Temperature,4.9823,DEGC
23:15:20,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,ACK,,,,
23:15:13,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,,H 15,,PartnerB_03,
23:10:05,4600,P_4613B,CHANGE,,,devctla.gop,S1,
23:10:05,4600,P_4613B,CHANGE,,,devctla.gop,S1,
23:10:02,4600,P_4613A,CHANGE,,,devctla.gop,S0,
23:10:02,4600,P_4613A,CHANGE,,,devctla.gop,S0,
23:09:38,4200,FI_4201,PVHIGH,ACK,,INSTRUMENT AIR FOLW,,
23:09:38,6200,TI_RF01,PVLOW,OK,L 00,Supply Cooling Water Head Pipe Temperature,5.35127,DEGC
23:09:31,4200,FI_4201,PVHIGH,,L 00,INSTRUMENT AIR FOLW,2309.95,Nm³/h
23:08:43,6200,TI_RF01,PVLOW,ACK,,Supply Cooling Water Head Pipe Temperature,,
23:08:37,6200,TI_RF01,PVLOW,,L 00,Supply Cooling Water Head Pipe Temperature,4.9823,DEGC
23:08:11,6100,IIA_CM2F,PVHIGH,OK,L 00,CM-2F Running Indicate,314.855,AMp
23:07:27,4200,FI_4201,PVHIGH,OK,L 00,INSTRUMENT AIR FOLW,2249.56,Nm³/h
23:05:47,SERVER_EAPCL,STATION 2,LEVEL,,,Security level,Oper,
23:05:28,6200,AUX_Poly2,OFFNRM,OK,L 00,current change rate alarm,OFF,
23:05:27,6200,AUX_Poly2,CHANGE,,,AckCurrAlm3.PVFL,ON,
23:01:55,6200,TI_RF01,PVLOW,OK,L 00,Supply Cooling Water Head Pipe Temperature,5.37177,DEGC
23:01:49,6200,TI_RF01,PVLOW,ACK,,Supply Cooling Water Head Pipe Temperature,,
23:00:31,6200,TI_RF01,PVLOW,,L 00,Supply Cooling Water Head Pipe Temperature,4.9823,DEGC
23:00:20,6100,LI_VC31,PVLOW,OK,L 00,TK-3B VCM Level,16.0097,%
22:59:53,4400,LIC_4402,PVLOW,ACK,,Cooling tower basin V-4403 Level,,
22:59:49,4400,KV_4402,CHANGE,,,devctla.gop,S1,
22:59:49,4400,KV_4402,CHANGE,,,devctla.gop,S1,
22:59:21,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,94.9995,%
22:57:29,6200,VSP_P314,OFFNRM,,J 00,VSPP314 Close,ON,
22:56:47,6200,VSP_P314,OFFNRM,OK,J 00,VSPP314 Open,OFF,
22:56:47,6100,PIC_FL05,DISABL,,J 00,PW Flushing Water Pressure Controller,,
22:56:45,6100,FIC_FL02,DISABL,,J 00,High Pressure Flush Water to Polymerizers,,
22:56:42,6100,IIA_CM2F,PVHIGH,ACK,,CM-2F Running Indicate,,
22:56:38,4200,FI_4201,PVHIGH,ACK,,INSTRUMENT AIR FOLW,,
22:56:30,6100,IIA_CM2F,PVHIGH,,L 00,CM-2F Running Indicate,322.143,AMp
22:55:51,4500,TIC_2308_1,PVLOW,OK,L 00,TT_2308,199.034,*C
22:55:39,4200,FI_4201,PVHIGH,,L 00,INSTRUMENT AIR FOLW,2303.61,Nm³/h
22:55:14,6200,TI_RF01,PVLOW,OK,L 00,Supply Cooling Water Head Pipe Temperature,5.35127,DEGC
22:54:32,6200,AUX_Poly2,OFFNRM,ACK,,current change rate alarm,,
22:54:26,6200,AUX_Poly2,OFFNRM,,L 00,current change rate alarm,ON,
22:53:43,6100,FI_WA02,DISABL,,J 00,Charging PW Flow,,
22:53:43,6100,PIC_WA50,DISABL,,J 00,PW charging header pressure PU-6B/7B,,
22:53:42,6100,FIC_WA01,DISABL,,J 00,Charging PW Flow Control,,
22:53:31,6200,TI_RF01,PVLOW,ACK,,Supply Cooling Water Head Pipe Temperature,,
22:53:23,6200,TI_RF01,PVLOW,,L 00,Supply Cooling Water Head Pipe Temperature,4.9823,DEGC
22:53:21,IOLINK_02A,AI_3F_MB_13,HART Diagnostic Underrun,ACK,,,,
22:53:15,IOLINK_02A,AI_3F_MB_13,HART Diagnostic Underrun,,H 15,,IOP_08,
22:53:05,4200,FI_4201,PVHIGH,OK,L 00,INSTRUMENT AIR FOLW,2245.34,Nm³/h
22:52:28,IOLINK_02A,AI_3F_MB_13,HART Diagnostic Underrun,OK,H 15,,IOP_08,
22:52:17,6100,FI_VC02,DISABL,,J 00,Polymerizer VCM Flow,,
22:52:16,6100,FIC_VC01,DISABL,,J 00,Polymerizer VCM Flow,,
22:52:07,6200,TIC_P301,PVLOW,OK,L 00,PLY-3E temperature control,57.2532,
22:52:08,IOLINK_02A,AI_3F_MB_13,HART Diagnostic Underrun,ACK,,,,
22:49:53,IOLINK_02A,AI_3F_MB_13,HART Diagnostic Underrun,,H 15,,IOP_08,
22:48:09,6200,TI_RF01,PVLOW,OK,L 00,Supply Cooling Water Head Pipe Temperature,5.35127,DEGC
22:46:49,IOLINK_02A,AI_3F_MB_13,HART Diagnostic Underrun,OK,H 15,,IOP_08,
22:46:31,6200,TI_RF01,PVLOW,ACK,,Supply Cooling Water Head Pipe Temperature,,
22:46:23,6200,TI_RF01,PVLOW,,L 00,Supply Cooling Water Head Pipe Temperature,4.9823,DEGC
22:45:18,6200,TI_SC01,PVHIHI,OK,H 00,Steam Head Pipe Temperature,197.481,DEGC
22:44:42,6100,IIA_CM2F,PVHIGH,OK,L 00,CM-2F Running Indicate,315.709,AMp
22:43:44,6100,FIC_VC03,CHANGE,,,PIDA.SP,9,t/h
22:43:36,6100,LI_VC31,PVLOW,ACK,,TK-3B VCM Level,,
22:43:28,6100,LI_VC31,PVLOW,,L 00,TK-3B VCM Level,14.9243,%
22:43:13,4500,PIC-4205A,CHANGE,,,PIDA.SP,0.448,MPa
22:43:14,4500,PIC-4205A,CHANGE,,,PIDA.SP,0.436,MPa
22:42:56,4200,FI_4201,PVHIGH,ACK,,INSTRUMENT AIR FOLW,,
22:42:52,6100,PIC_FL05,ENABLE,,J 00,PW Flushing Water Pressure Controller,,
22:42:50,4200,FI_4201,PVHIGH,,L 00,INSTRUMENT AIR FOLW,2301.83,Nm³/h
22:42:41,6100,FIC_FL02,ENABLE,,J 00,High Pressure Flush Water to Polymerizers,,
22:42:37,6200,FIC_P202,CHANGE,,,PIDA.SP,0,m3/h
22:41:48,6200,VSP_P314,OFFNRM,,J 00,VSPP314 Open,ON,
22:41:10,6200,TI_RF01,PVLOW,OK,L 00,Supply Cooling Water Head Pipe Temperature,5.35127,DEGC
22:41:08,6200,VSP_P314,OFFNRM,OK,J 00,VSPP314 Close,OFF,
22:40:37,IOLINK_02A,AO_3F_MB_01,OP Fail in circuit/field wire,OK,H 15,,Channel_16_A,
22:40:33,4200,FI_4201,PVHIGH,OK,L 00,INSTRUMENT AIR FOLW,2243.67,Nm³/h
22:40:31,IOLINK_02A,AO_3F_MB_01,OP Fail in circuit/field wire,ACK,,,,
22:40:19,IOLINK_02A,AO_3F_MB_01,OP Fail in circuit/field wire,,H 15,,Channel_16_A,
22:40:16,6100,FI_VC02,ENABLE,,J 00,Polymerizer VCM Flow,,
22:40:15,6100,FIC_VC01,ENABLE,,J 00,Polymerizer VCM Flow,,
22:39:47,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,OK,H 15,,PartnerB_03,
22:39:35,6100,PIC_WA50,ENABLE,,J 00,PW charging header pressure PU-6B/7B,,
22:39:34,6200,TI_RF01,PVLOW,ACK,,Supply Cooling Water Head Pipe Temperature,,
22:39:30,IOLINK_02A,AI_3F_MB_13,HART Diagnostic Underrun,ACK,,,,
22:39:28,6200,IIA_PLY3E,BAD PV,OK,J 00,PLY-3E Driver Cunent Indicate,193.571,AMp
22:39:26,6100,FI_WA02,ENABLE,,J 00,Charging PW Flow,,
22:39:25,6100,FIC_WA01,ENABLE,,J 00,Charging PW Flow Control,,
22:39:25,6200,IIA_PLY3E,BAD PV,,J 00,PLY-3E Driver Cunent Indicate,193.571,AMp
22:39:21,6200,TI_RF01,PVLOW,,L 00,Supply Cooling Water Head Pipe Temperature,4.9823,DEGC
22:39:13,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,ACK,,,,
22:38:54,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,,H 15,,PartnerB_03,
22:38:36,6200,FIC_BD01,DISABL,,J 00,PVC Slurry Discharge Flow,,
22:38:37,6200,FQ_BD01,DISABL,,J 00,Polymerizer VCM Flow Total,,
22:38:20,IOLINK_02A,AI_3F_MB_13,HART Diagnostic Underrun,,H 15,,IOP_08,
22:38:11,6200,FIC_BD01,ENABLE,,J 00,PVC Slurry Discharge Flow,,
22:38:11,6200,FQ_BD01,ENABLE,,J 00,Polymerizer VCM Flow Total,,
22:37:28,6200,VSP_P305,OFFNRM,,J 00,VSPP305 Close,ON,
22:37:29,6100,IIA_CM2F,PVHIGH,ACK,,CM-2F Running Indicate,,
22:37:25,6200,VSP_P306,OFFNRM,,J 00,VSPP306 Close,ON,
22:37:22,6100,IIA_CM2F,PVHIGH,,L 00,CM-2F Running Indicate,324.874,AMp
22:36:54,6100,PIC_FL05,DISABL,,J 00,PW Flushing Water Pressure Controller,,
22:36:53,6100,FIC_FL02,DISABL,,J 00,High Pressure Flush Water to Polymerizers,,
22:36:10,6100,PIC_FL05,ENABLE,,J 00,PW Flushing Water Pressure Controller,,
22:36:08,6200,FlowDevAlm,OFFNRM,ACK,,flushing water flowrate low alarm,,
22:36:04,6200,FlowDevAlm,OFFNRM,OK,H 00,flushing water flowrate low alarm,OFF,
22:36:02,6200,FlowDevAlm,OFFNRM,,H 00,flushing water flowrate low alarm,ON,
22:35:59,6100,FIC_FL02,ENABLE,,J 00,High Pressure Flush Water to Polymerizers,,
22:35:45,IOLINK_02A,AI_3F_MB_13,HART Diagnostic Underrun,OK,H 15,,IOP_08,
22:35:38,4500,TIC_2308_1,PVLOW,ACK,,TT_2308,,
22:35:29,4500,TIC_2308_1,PVLOW,,L 00,TT_2308,189.697,*C
22:34:15,6200,Recipe_Param,CHANGE,,,SetCT_3.PV,88.2,
22:34:13,6200,TI_RF01,PVLOW,OK,L 00,Supply Cooling Water Head Pipe Temperature,5.39229,DEGC
22:34:09,SERVER_EAPCL,STATION 2,LEVEL,,,Security level,Engr,
22:33:58,SERVER_EAPCL,STATION 2,LEVEL,,,Security level,Oper,
22:33:54,6200,Recipe_Param,CHANGE,,,SetCT_3.PV,88,
22:33:39,SERVER_EAPCL,STATION 2,LEVEL,,,Security level,Engr,
22:33:30,6200,FIC_CT04,DISABL,,J 00,Coating flow to Polymerizers,,
22:33:28,6200,FI_CT03,DISABL,,J 00,Coating Flow to Polymerizers,,
22:32:46,6200,TI_RF01,PVLOW,ACK,,Supply Cooling Water Head Pipe Temperature,,
22:32:38,6200,TI_RF01,PVLOW,,L 00,Supply Cooling Water Head Pipe Temperature,4.9823,DEGC
22:31:38,6200,FIC_CT04,ENABLE,,J 00,Coating flow to Polymerizers,,
22:31:38,6200,FI_CT03,ENABLE,,J 00,Coating Flow to Polymerizers,,
22:30:47,6100,PIC_FL05,DISABL,,J 00,PW Flushing Water Pressure Controller,,
22:30:45,6100,FIC_FL02,DISABL,,J 00,High Pressure Flush Water to Polymerizers,,
22:30:28,6100,IIA_CM2F,PVHIGH,OK,L 00,CM-2F Running Indicate,315.62,AMp
22:30:20,4300,PI_8302,PVHIGH,ACK,,Fire Water Line Pressure,,
22:30:18,4300,PI_8302,PVHIHI,ACK,,Fire Water Line Pressure,,
22:30:14,IOLINK_02A,AI_3F_MB_13,HART Diagnostic Underrun,ACK,,,,
22:30:06,IOLINK_02A,AI_3F_MB_13,HART Diagnostic Underrun,,H 15,,IOP_08,
22:30:01,4300,PI_8302,PVHIHI,,H 00,Fire Water Line Pressure,1.25735,Mpa
22:30:00,4300,PI_8302,PVHIGH,,L 00,Fire Water Line Pressure,1.25735,Mpa
22:29:59,IOLINK_02A,AI_3F_MB_13,HART Diagnostic Underrun,OK,H 15,,IOP_08,
22:29:57,6100,PIC_FL05,ENABLE,,J 00,PW Flushing Water Pressure Controller,,
22:29:45,6100,FIC_FL02,ENABLE,,J 00,High Pressure Flush Water to Polymerizers,,
22:29:27,6200,VSP_P306,OFFNRM,OK,J 00,VSPP306 Close,OFF,
22:29:27,6200,VSP_P305,OFFNRM,OK,J 00,VSPP305 Close,OFF,
22:29:00,6300,Param_Master3,MESSAGE,CNF,,Confirm To Start Poly-3E Batch Operation - Adjust Recipe,,
22:28:59,6300,Param_Master3,MESSAGE,ACK,,Confirm To Start Poly-3E Batch Operation - Adjust Recipe,,
22:28:46,6300,Param_Master3,CONFIRMABLE MESSAGE,,,Confirm To Start Poly-3E Batch Operation - Adjust Recipe,,
22:28:26,6300,Param_Master3,OFFNRM,OK,J 00,,OFF,
22:28:24,6300,Param_Master3,OFFNRM,,J 00,,ON,
22:28:13,4200,FI_4201,PVHIGH,ACK,,INSTRUMENT AIR FOLW,,
22:28:05,4200,FI_4201,PVHIGH,,L 00,INSTRUMENT AIR FOLW,2304.94,Nm³/h
22:27:28,6200,TI_RF01,PVLOW,OK,L 00,Supply Cooling Water Head Pipe Temperature,5.39229,DEGC
22:27:13,6200,TI_RF01,PVLOW,ACK,,Supply Cooling Water Head Pipe Temperature,,
22:26:21,4200,FI_4201,PVHIGH,OK,L 00,INSTRUMENT AIR FOLW,2248.45,Nm³/h
22:25:56,6200,TI_RF01,PVLOW,,L 00,Supply Cooling Water Head Pipe Temperature,4.9823,DEGC
22:23:55,6200,TI_SC01,PVHIHI,ACK,,Steam Head Pipe Temperature,,
22:23:50,6200,TI_SC01,PVHIHI,,H 00,Steam Head Pipe Temperature,200.005,DEGC
22:23:38,4500,TIC_2308_1,PVLOW,OK,L 00,TT_2308,199.007,*C
22:21:43,6100,IIA_CM2F,PVHIGH,ACK,,CM-2F Running Indicate,,
22:21:38,6100,IIA_CM2F,PVHIGH,,L 00,CM-2F Running Indicate,322.739,AMp
22:20:41,6200,TI_RF01,PVLOW,OK,L 00,Supply Cooling Water Head Pipe Temperature,5.35127,DEGC
22:19:23,6200,TI_RF01,PVLOW,ACK,,Supply Cooling Water Head Pipe Temperature,,
22:19:05,6200,TI_RF01,PVLOW,,L 00,Supply Cooling Water Head Pipe Temperature,4.9823,DEGC
