Date/Time of Report: 3/18/2025 10:24:49,,,,,,,,
Requester: STN08 - Oper,,,,,,,,
Filter Applied: Event Time: Before 1/14/2025 12:47:29 PM,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: SERVERA,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
12:32:03,4500,HY_4504,CHANGE,,,devctla.gop,S0,
12:31:36,4500,HY_4504,CHANGE,,,devctla.gop,S1,
12:31:11,4200,FI_4201,PVHIGH,UNSHELVE,,INSTRUMENT AIR FOLW,2306.72,Nm³/h
12:29:08,4500,HY_4504,CHANGE,,,devctla.gop,S0,
12:29:08,4500,HY_4504,CHANGE,,,devctla.gop,S0,
12:28:35,4500,HY_4504,CHANGE,,,devctla.gop,S1,
12:28:36,4500,HY_4504,CHANGE,,,devctla.gop,S1,
12:28:02,6200,PSH_P105,OFFNRM,OK,U 00,FAILING Alarm,OFF,
12:25:28,4500,HY_4504,CHANGE,,,devctla.gop,S0,
12:25:28,4500,HY_4504,CHANGE,,,devctla.gop,S0,
12:25:18,4500,HY_4504,CHANGE,,,devctla.gop,S1,
12:25:18,4500,HY_4504,CHANGE,,,devctla.gop,S1,
12:25:18,4500,HY_4504,CHANGE,,,devctla.gop,S1,
12:24:58,4200,FI_4201,PVHIGH,,L 00,INSTRUMENT AIR FOLW,2306.72,Nm³/h
12:24:55,6200,PU_19C,CHANGE,,,devctla.gop,S0,
12:24:53,6200,PU_19C,CHANGE,,,devctla.gop,S0,
12:24:29,6200,PU_5C,CHANGE,,,ZI_PU5C.PVSOURCE,AUTO,
12:24:09,4500,HY_4504,CHANGE,,,devctla.gop,S0,
12:23:54,6200,PU_5C,CHANGE,,,ZI_PU5C.PV,ON,
12:23:43,6200,PU_5C,CHANGE,,,ZI_PU5C.PVSOURCE,MAN,
12:23:33,4500,HY_4504,CHANGE,,,devctla.gop,S1,
12:23:34,6200,PU_5C,CHANGE,,,ZI_PU5C.PVSOURCE,AUTO,
12:23:32,4500,HY_4504,CHANGE,,,devctla.gop,S1,
12:22:54,6100,FIC_VC03,DEVLOW,ACK,,TK8B VCM Flow,,
12:22:48,6200,PU_5C,CHANGE,,,devctla.gop,S0,
12:22:46,6100,FIC_VC03,DEVLOW,,L 00,TK8B VCM Flow,-3.01138,t/h
12:22:47,6200,PU_5C,CHANGE,,,devctla.gop,S0,
12:22:22,6200,PU_5C,CHANGE,,,devctla.gop,S1,
12:22:21,6200,PU_5C,CHANGE,,,devctla.gop,S1,
12:21:59,6200,PU_5C,CHANGE,,,devctla.gop,S0,
12:21:57,6200,PU_5C,CHANGE,,,devctla.gop,S0,
12:21:55,6200,PU_5C,CHANGE,,,DEVCTLA.CMDDISALM.TM(1),5,
12:21:52,6200,PU_5C,CHANGE,,,DEVCTLA.CMDDISALM.TM(0),5,
12:21:49,6200,PU_5C,CHANGE,,,DEVCTLA.CMDFALALM.TM(1),2,
12:21:47,6200,PU_5C,CHANGE,,,DEVCTLA.CMDFALALM.TM(0),2,
12:21:45,4200,FI_4201,PVHIGH,OK,L 00,INSTRUMENT AIR FOLW,2240.11,Nm³/h
12:21:41,4500,KV_4503,CHANGE,,,devctla.gop,S0,
12:21:27,6200,PU_5C,CHANGE,,,devctla.gop,S1,
12:21:22,6200,PU_5C,CHANGE,,,DEVCTLA.CMDDISALM.TM(1),8,
12:21:21,6200,PU_5C,CHANGE,,,DEVCTLA.CMDDISALM.TM(0),8,
12:21:04,6200,PU_5C,CHANGE,,,DEVCTLA.CMDFALALM.TM(1),5,
12:21:02,6200,PU_5C,CHANGE,,,DEVCTLA.CMDFALALM.TM(0),5,
12:20:46,6200,PU_5C,CHANGE,,,devctla.gop,S0,
12:20:30,4500,KV_4503,CHANGE,,,devctla.gop,S1,
12:20:31,4500,KV_4503,CHANGE,,,devctla.gop,S1,
12:20:22,6200,PU_5C,CHANGE,,,devctla.gop,S1,
12:20:02,4600,PY_4610A,PVHIGH,ACK,,R-4614A PT-4610A/PT-4611A DEV,,
12:19:55,6200,PU_5C,CHANGE,,,XI_PU5C.PVSOURCE,AUTO,
12:19:53,4600,PY_4610A,PVHIGH,,L 00,R-4614A PT-4610A/PT-4611A DEV,0.0806335,
12:19:52,4600,SCM_R4614A,STOP,ACK,,,,
12:19:48,4600,SCM_R4614A,STOP,OK,L 00,,Idle,
12:19:48,4600,SCM_R4614A,State Change,,J 00,SCM,Idle,
12:19:48,4600,SCM_R4614A,CHANGE,,,COMMAND,Reset,
12:19:47,4600,SCM_R4614A,STOP,,L 00,,Stopped,
12:19:47,4600,SCM_R4614A,State Change,,J 00,SCM,Stopped,
12:19:46,4600,SCM_R4614A,Step Start,,J 00,STEPA_2,1,
12:19:46,4600,SCM_R4614A,CHANGE,,,COMMAND,Stop,
12:19:40,4500,KV_4503,CHANGE,,,devctla.gop,S0,
12:19:40,4500,KV_4503,CHANGE,,,devctla.gop,S0,
12:19:39,6200,PU_5C,CMDDIS,OK,L 00,DT-1 charge pump to TK-6C,STOP,
12:19:39,6200,PU_5C,CHANGE,,,DEVCTLA.PVSOURCE,TRACK,
12:19:26,4500,KV_4503,CHANGE,,,devctla.gop,S1,
12:19:20,6200,PU_5C,CHANGE,,,DEVCTLA.CMDDISALM.TM(1),15,
12:19:17,6200,PU_5C,CHANGE,,,DEVCTLA.CMDDISALM.TM(0),15,
12:19:15,4600,SCM_R4614A,Step Start,,J 00,STEP90_1,1,
12:19:11,6200,PU_5C,CHANGE,,,DEVCTLA.CMDFALALM.TM(1),10,
12:19:10,4600,SCM_R4614A,Step Start,,J 00,STEP90,1,
12:19:09,6200,PU_5C,CHANGE,,,DEVCTLA.CMDFALALM.TM(0),10,
12:18:54,6200,PU_5C,CMDDIS,ACK,,DT-1 charge pump to TK-6C,,
12:18:47,6200,PU_5C,CMDDIS,,L 00,DT-1 charge pump to TK-6C,RUN,
12:18:43,6200,PU_5C,CHANGE,,,DEVCTLA.PVSOURCE,AUTO,
12:18:40,6200,PU_5C,CHANGE,,,DEVCTLA.PV,STOP,
12:18:37,6200,PU_5C,CHANGE,,,DEVCTLA.PVSOURCE,MAN,
12:18:13,6200,PU_5C,CHANGE,,,devctla.gop,S0,
12:18:12,6200,PU_5C,CHANGE,,,devctla.gop,S0,
12:18:09,4500,HY_4504,CHANGE,,,devctla.gop,S0,
12:18:07,4500,HY_4504,CHANGE,,,devctla.gop,S0,
12:18:08,6200,PU_5C,CHANGE,,,DEVCTLA.PVSOURCE,AUTO,
12:17:46,6200,PU_5C,CHANGE,,,XI_PU5C.PV,ON,
12:17:40,6200,PU_5C,CHANGE,,,XI_PU5C.PVSOURCE,MAN,
12:17:32,6200,PU_5C,CHANGE,,,XI_PU5C.PVSRCOPT,ALL,
12:17:33,4600,FLAG_R4614A,CHANGE,,,R4614A_TRIP.PVfl,OFF,
12:17:22,4600,AI_4602A,PVHIGH,ACK,,R-4614A Outlet Water Conductivity,,
12:17:15,4600,AI_4602A,PVHIGH,,H 00,R-4614A Outlet Water Conductivity,10.0042,µs/cm
12:16:47,4600,LI_4602,PVLOW,OK,L 00,V-4612 Level,31.0189,%
12:16:13,6200,PU_5C,CHANGE,,,ZI_PU5C.PV,ON,
12:16:11,4600,FLAG_R4614A,CHANGE,,,R4614A_TRIP.PVfl,ON,
12:16:09,6200,PU_5C,CHANGE,,,ZI_PU5C.PVSOURCE,MAN,
12:15:43,4500,HY_4504,CHANGE,,,devctla.gop,S1,
12:15:41,6200,IIA_TK1G,BAD PV,OK,L 00,TK-1G Agitator Current indication,-0.00667199,AMp
12:15:00,SERVER_EAPCL,STATION 2,LEVEL,,,Security level,Engr,
12:14:36,6100,FIC_VC03,DEVLOW,OK,L 00,TK8B VCM Flow,-2.54927,t/h
12:14:32,6200,PU_5C,CHANGE,,,DEVCTLA.PV,RUN,
12:14:25,6200,PU_5C,CHANGE,,,DEVCTLA.OP,RUN,
12:14:19,6200,PU_5C,CHANGE,,,devctla.gop,S1,
12:14:10,6200,PU_5C,CHANGE,,,DEVCTLA.PVSOURCE,MAN,
12:13:07,4600,XV_4618B,CHANGE,,,devctla.gop,S0,
12:13:05,4600,XV_4618B,CHANGE,,,devctla.gop,S0,
12:12:45,IOLINK_01A,AI_1F_MB_01,HART Diagnostic Underrun,OK,H 15,,PartnerA_04,
12:12:44,4600,SCM_R4614A,Step Start,,J 00,STEP80_1,1,
12:12:42,4200,FI_4201,PVHIGH,,L 00,INSTRUMENT AIR FOLW,2301.39,Nm³/h
12:12:35,4600,SCM_R4614A,Step Start,,J 00,STEP80,1,
12:12:06,4600,PY_4608A,PVHIGH,OK,L 00,R_4610A PT_4608A/PT_4609A DEV,0.0649903,
12:11:34,4600,FLAG_R4614A,CHANGE,,,R4614A_TRIP.PVfl,OFF,
12:11:29,4600,XV_4611A,CMDDIS,ACK,,R-4610A Outlet Water,,
12:11:27,4600,XV_4611A,CMDDIS,OK,L 00,R-4610A Outlet Water,OPEN,
12:11:26,4600,XV_4611A,CMFAIL,ACK,,R-4610A Outlet Water,,
12:11:26,4600,XV_4611A,CMDDIS,,L 00,R-4610A Outlet Water,Inbet,
12:11:24,4600,FI_4605A,PVHIGH,OK,L 00,R-4610A Inlet Water Flow,81.7281,m3/h
12:11:22,4600,XV_4611A,CMFAIL,OK,L 00,R-4610A Outlet Water,Inbet,
12:11:22,4600,XV_4611A,CMFAIL,,L 00,R-4610A Outlet Water,CLOSE,
12:11:17,4600,PY_4608A,PVHIGH,ACK,,R_4610A PT_4608A/PT_4609A DEV,,
12:11:11,4600,XV_4613A,CHANGE,,,devctla.gop,S0,
12:11:09,6100,FIC_VC03,DEVLOW,ACK,,TK8B VCM Flow,,
12:11:07,4600,XV_4611A,CHANGE,,,devctla.gop,S1,
12:11:06,4600,XV_4611A,CHANGE,,,devctla.gop,S1,
12:11:06,4600,XV_4611A,CHANGE,,,devctla.gop,S1,
12:10:57,4600,PY_4608A,PVHIGH,,L 00,R_4610A PT_4608A/PT_4609A DEV,0.0800067,
12:09:36,4200,FI_4201,PVHIGH,OK,L 00,INSTRUMENT AIR FOLW,2244.78,Nm³/h
12:08:32,4600,FI_4605A,PVHIGH,ACK,,R-4610A Inlet Water Flow,,
12:08:31,IOLINK_01A,AI_1F_MB_01,HART Diagnostic Underrun,ACK,,,,
12:07:23,4600,FI_4605A,PVHIGH,,L 00,R-4610A Inlet Water Flow,94.2407,m3/h
12:07:15,4600,XV_4614A,CHANGE,,,devctla.gop,S0,
12:07:14,4600,XV_4614A,CHANGE,,,devctla.gop,S0,
12:07:13,4600,XV_4614A,CHANGE,,,devctla.gop,S0,
12:07:03,4600,FI_4605A,PVHIGH,OK,L 00,R-4610A Inlet Water Flow,81.1644,m3/h
12:07:04,4600,XV_4613A,CHANGE,,,devctla.gop,S1,
12:07:02,4600,XV_4613A,CHANGE,,,devctla.gop,S1,
12:06:24,IOLINK_01A,AI_1F_MB_01,HART Diagnostic Underrun,,H 15,,PartnerA_04,
12:05:29,4600,PY_4608A,PVHIGH,OK,L 00,R_4610A PT_4608A/PT_4609A DEV,0.0645727,
12:05:09,4600,XV_4613A,CHANGE,,,devctla.gop,S0,
12:05:10,4600,XV_4613A,CHANGE,,,devctla.gop,S0,
12:04:43,4600,XV_4614A,CHANGE,,,devctla.gop,S1,
12:04:42,4600,XV_4614A,CHANGE,,,devctla.gop,S1,
12:04:30,4600,XV_4611A,CHANGE,,,devctla.gop,S0,
12:04:30,4600,XV_4611A,CHANGE,,,devctla.gop,S0,
12:04:29,4600,XV_4611A,CHANGE,,,devctla.gop,S0,
12:04:28,4600,XV_4611A,CHANGE,,,devctla.gop,S0,
12:04:25,4600,XV_4611A,CHANGE,,,devctla.gop,S1,
12:04:23,4600,XV_4611A,CHANGE,,,devctla.gop,S1,
12:04:00,6100,FIC_VC03,DEVLOW,,L 00,TK8B VCM Flow,-3.01038,t/h
12:01:20,6200,PI_P203,PVLOW,OK,L 00,PLY-2E VCM/Water Vacuum Pressure,0.0692175,MPa
12:01:18,4200,FI_4201,PVHIGH,,L 00,INSTRUMENT AIR FOLW,2301.83,Nm³/h
12:00:56,6100,FIC_VC03,DEVLOW,OK,L 00,TK8B VCM Flow,-2.54927,t/h
12:00:49,6200,PI_P201,PVLOW,OK,L 00,PLY-2E VCM/Water Reaction Pressure,0.0631947,MPa
12:00:48,6200,PIC_P202,PVLOW,OK,L 00,PLY-2E VCM/Water Emergency Vent Pressure,0.0630294,MPa
12:00:30,6100,FIC_VC03,DEVLOW,ACK,,TK8B VCM Flow,,
11:59:20,4500,KV_4503,CHANGE,,,devctla.gop,S0,
11:59:21,4500,KV_4503,CHANGE,,,devctla.gop,S0,
11:59:20,4500,KV_4503,CHANGE,,,devctla.gop,S0,
11:59:04,4600,AI_4602A,PVHIGH,OK,H 00,R-4614A Outlet Water Conductivity,8.98467,µs/cm
11:58:29,4600,FLAG_R4614A,CHANGE,,,R4614A_TRIP.PVfl,ON,
11:58:23,6100,FIC_VC03,DEVLOW,,L 00,TK8B VCM Flow,-3.01138,t/h
11:57:31,4600,FLAG_R4614A,CHANGE,,,R4614A_TRIP.PVfl,OFF,
11:57:27,4200,FI_4201,PVHIGH,OK,L 00,INSTRUMENT AIR FOLW,2236.22,Nm³/h
11:57:14,4600,PY_4608A,PVHIGH,ACK,,R_4610A PT_4608A/PT_4609A DEV,,
11:57:10,4600,PY_4608A,PVHIGH,,L 00,R_4610A PT_4608A/PT_4609A DEV,0.080056,
11:57:01,4500,HY_4504,CHANGE,,,devctla.gop,S0,
11:57:01,4500,HY_4504,CHANGE,,,devctla.gop,S0,
11:57:01,4500,HY_4504,CHANGE,,,devctla.gop,S0,
11:56:55,4500,KV_4503,CHANGE,,,devctla.gop,S1,
11:56:54,4500,KV_4503,CHANGE,,,devctla.gop,S1,
11:56:54,4500,KV_4503,CHANGE,,,devctla.gop,S1,
11:56:01,4500,HY_4504,CHANGE,,,devctla.gop,S1,
11:55:58,4500,HY_4504,CHANGE,,,devctla.gop,S1,
11:55:58,4500,HY_4504,CHANGE,,,devctla.gop,S1,
11:55:11,6100,FIC_VC03,DEVLOW,OK,L 00,TK8B VCM Flow,-2.54326,t/h
11:54:33,4600,FI_4605A,PVHIGH,ACK,,R-4610A Inlet Water Flow,,
11:54:29,4600,FI_4605A,PVHIGH,,L 00,R-4610A Inlet Water Flow,95.7448,m3/h
11:54:25,4600,SCM_R4610A,STOP,ACK,,,,
11:54:24,4600,SCM_R4610A,State Change,,J 00,SCM,Idle,
11:54:24,4600,SCM_R4610A,STOP,OK,L 00,,Idle,
11:54:23,4600,SCM_R4610A,CHANGE,,,COMMAND,Reset,
11:54:23,4600,SCM_R4610A,Step End,,J 00,STEPA_2,1,
11:54:22,4600,SCM_R4610A,STOP,,L 00,,Stopped,
11:54:22,4600,SCM_R4610A,State Change,,J 00,SCM,Stopped,
11:54:21,4600,SCM_R4610A,Step Start,,J 00,STEPA_2,1,
11:54:21,4600,SCM_R4610A,Step End,,J 00,STEP90_1,1,
11:54:20,4600,SCM_R4610A,CHANGE,,,COMMAND,Stop,
11:54:12,4600,P_4602B,CHANGE,,,devctla.gop,S1,
11:54:10,4600,P_4602B,CHANGE,,,devctla.gop,S1,
11:54:09,4600,P_4602B,CHANGE,,,devctla.gop,S1,
11:54:06,4600,SCM_R4610A,Step Start,,J 00,STEP90_1,1,
11:54:06,4600,SCM_R4610A,Step End,,J 00,STEP90,1,
11:54:05,4600,SCM_R4610A,STEPTO,OK,L 00,,,
11:54:01,4600,FI_4605A,PVHIGH,OK,L 00,R-4610A Inlet Water Flow,82.8865,m3/h
11:54:02,4600,SCM_R4610A,STEPTO,ACK,,,,
11:53:56,4600,XV_4611B,CHANGE,,,devctla.gop,S1,
11:53:55,4600,XV_4611B,CHANGE,,,devctla.gop,S1,
11:53:54,4600,SCM_R4610A,STEPTO,,L 00,,,
11:53:44,4600,FI_4605A,PVHIGH,ACK,,R-4610A Inlet Water Flow,,
11:53:45,4600,SCM_R4610A,Step Start,,J 00,STEP90,1,
11:53:44,4600,SCM_R4610A,Step End,,J 00,STEP80_1,1,
11:53:25,4600,FI_4605A,PVHIGH,,L 00,R-4610A Inlet Water Flow,86.3246,m3/h
11:52:57,4600,FI_4605A,PVHIGH,ACK,,R-4610A Inlet Water Flow,,
11:52:49,4200,FI_4201,PVHIGH,,L 00,INSTRUMENT AIR FOLW,2301.61,Nm³/h
11:52:48,4600,XV_4611B,CHANGE,,,devctla.gop,S0,
11:52:46,4600,XV_4611B,CHANGE,,,devctla.gop,S0,
11:52:45,4600,XV_4611B,CHANGE,,,devctla.gop,S0,
11:52:38,4600,FI_4605A,PVHIGH,OK,L 00,R-4610A Inlet Water Flow,78.9565,m3/h
11:52:32,4600,FI_4605A,PVHIGH,,L 00,R-4610A Inlet Water Flow,98.996,m3/h
11:52:32,4600,P_4602B,CHANGE,,,devctla.gop,S0,
11:52:31,4600,P_4602B,CHANGE,,,devctla.gop,S0,
11:52:14,4600,P_4602B,CHANGE,,,devctla.gop,S1,
11:52:13,4600,P_4602B,CHANGE,,,devctla.gop,S1,
11:52:05,4600,FLAG_R4610A,CHANGE,,,R4610a_TRIP.PVfl,OFF,
11:51:59,4600,LI_4602,PVLOW,ACK,,V-4612 Level,,
11:51:47,4600,LI_4602,PVLOW,,L 00,V-4612 Level,29.9997,%
11:50:10,4600,FLAG_R4610A,CHANGE,,,R4610a_TRIP.PVfl,ON,
11:49:45,6200,VSP_P226,CHANGE,,,devctla.gop,S0,
11:49:44,6200,VSP_P226,CHANGE,,,devctla.gop,S0,
11:49:34,6200,VSP_P215,CHANGE,,,devctla.gop,S0,
11:49:33,6200,VSP_P215,CHANGE,,,devctla.gop,S0,
11:49:21,6200,PIC_P202,CHANGE,,,PIDA.OP,-16.9,%
11:49:20,6200,PIC_P202,CHANGE,,,PIDA.OP,-10,%
11:49:20,6200,PIC_P202,OPHIGH,OK,U 00,PLY-2E VCM/Water Emergency Vent Pressure,-6.9,%
11:49:19,6200,PIC_P202,CHANGE,,,PIDA.OP,0,%
11:49:14,6200,VSP_P207,CHANGE,,,devctla.gop,S0,
11:49:13,4600,FLAG_R4614A,CHANGE,,,R4614A_TRIP.PVfl,ON,
11:49:12,6200,VSP_P207,CHANGE,,,devctla.gop,S0,
11:48:57,6200,FQ_P205,CHANGE,,,totalizera.command,RESET,
11:48:47,6200,FIC_P205,CHANGE,,,pida.mode,AUTO,
11:48:44,4600,P_4621C,CHANGE,,,devctla.gop,S1,
11:48:43,6200,VSP_P219,CHANGE,,,devctla.gop,S1,
11:48:43,6200,VSP_P219,CHANGE,,,devctla.gop,S1,
11:48:43,4600,P_4621C,CHANGE,,,devctla.gop,S1,
11:48:39,4600,P_4621A,CHANGE,,,devctla.gop,S0,
11:48:38,4600,P_4621A,CHANGE,,,devctla.gop,S0,
11:48:37,4600,P_4621A,CHANGE,,,devctla.gop,S0,
11:48:33,6100,LIC_WA08,PVLOW,ACK,,TK-4B Mother Liquid Level,,
11:48:29,4200,FI_4201,PVHIGH,OK,L 00,INSTRUMENT AIR FOLW,2246.23,Nm³/h
11:48:14,6100,LIC_WA08,PVLOW,,L 00,TK-4B Mother Liquid Level,44.9991,%
11:47:59,SERVER_EAPCL,STATION 2,LEVEL,,,Security level,Oper,
11:47:22,4600,SCM_R4610A,STEPTO,ACK,,,,
11:47:12,4600,AI_4602A,PVHIGH,ACK,,R-4614A Outlet Water Conductivity,,
11:46:44,4600,SCM_R4610A,Step Start,,J 00,STEP80_1,1,
11:46:44,4600,SCM_R4610A,Step End,,J 00,STEP80_2,1,
11:46:44,4600,SCM_R4610A,STEPTO,OK,L 00,,,
11:46:33,4600,SCM_R4610A,STEPTO,,L 00,,,
11:46:24,4600,SCM_R4610A,Step Start,,J 00,STEP80_2,1,
11:46:23,4600,SCM_R4610A,Step End,,J 00,STEP70_1,1,
11:46:20,4600,AI_4602A,PVHIGH,,H 00,R-4614A Outlet Water Conductivity,10.0019,µs/cm
11:45:43,4600,AI_4602A,PVHIGH,OK,H 00,R-4614A Outlet Water Conductivity,8.99735,µs/cm
11:42:45,4200,FI_4201,PVHIGH,,L 00,INSTRUMENT AIR FOLW,2302.83,Nm³/h
11:38:38,4200,FI_4201,PVHIGH,OK,L 00,INSTRUMENT AIR FOLW,2241.78,Nm³/h
11:37:59,6100,FIC_VC03,DEVLOW,ACK,,TK8B VCM Flow,,
11:37:53,6100,FIC_VC03,DEVLOW,,L 00,TK8B VCM Flow,-3.01138,t/h
11:35:10,4400,KV_4402,CHANGE,,,devctla.gop,S0,
11:35:11,4400,KV_4402,CHANGE,,,devctla.gop,S0,
11:34:01,6100,FIC_VC03,DEVLOW,OK,L 00,TK8B VCM Flow,-2.54827,t/h
11:32:08,4200,FI_4201,PVHIGH,,L 00,INSTRUMENT AIR FOLW,2302.28,Nm³/h
11:31:59,6200,VSP_C107,CHANGE,,,DEVCTLA.REDTAG,ON,
11:31:54,SERVER_EAPCL,STATION 2,LEVEL,,,Security level,Engr,
11:30:57,6100,PU_16B,CHANGE,,,devctla.gop,S0,
11:30:57,6100,PU_16B,CHANGE,,,devctla.gop,S0,
11:28:35,4200,FI_4201,PVHIGH,OK,L 00,INSTRUMENT AIR FOLW,2246.56,Nm³/h
11:28:28,6200,PSH_P105,OFFNRM,ACK,,FAILING Alarm,,
11:28:10,6200,PSH_P105,OFFNRM,,U 00,FAILING Alarm,ON,
11:26:50,6100,FIC_VC03,DEVLOW,ACK,,TK8B VCM Flow,,
11:26:14,SERVER_EAPCL,STATION 2,LEVEL,,,Security level,Oper,
11:24:51,IOLINK_01A,AI_1F_MB_01,HART Diagnostic Underrun,OK,H 15,,PartnerA_04,
11:23:50,6200,LI_E100,PVLOW,OK,L 00,TK-4C Level,31.0745,%
11:22:07,4200,FI_4201,PVHIGH,,L 00,INSTRUMENT AIR FOLW,2302.94,Nm³/h
11:19:05,4200,FI_4201,PVHIGH,OK,L 00,INSTRUMENT AIR FOLW,2234.77,Nm³/h
11:18:49,6100,FIC_VC03,DEVLOW,,L 00,TK8B VCM Flow,-3.01138,t/h
11:15:18,6100,FIC_VC03,DEVLOW,OK,L 00,TK8B VCM Flow,-2.54326,t/h
11:14:43,4200,FI_4201,PVHIGH,,L 00,INSTRUMENT AIR FOLW,2304.39,Nm³/h
11:13:18,6200,Param_DTAdd,CHANGE,,,DT1_Flag.pvfl,ON,
11:13:18,6200,Param_DTAdd,CHANGE,,,DT2_Flag.pvfl,OFF,
11:10:55,4200,FI_4201,PVHIGH,OK,L 00,INSTRUMENT AIR FOLW,2245.89,Nm³/h
