Date/Time of Report: 3/18/2025 10:10:25,,,,,,,,
Requester: STN08 - Oper,,,,,,,,
Filter Applied: Event Time: Before 2/25/2025 12:19:58 PM,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: SERVERA,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
12:07:13,4600,SCM_R4610A,Step Start,,J 00,STEP70_1,1,
12:07:13,4600,SCM_R4610A,Step End,,J 00,STEP70,1,
12:07:12,4600,SCM_R4610A,STEPTO,OK,L 00,,,
12:07:10,4600,AI_4638,PVLOW,ACK,,N-4634 Outlet NaOH Concentration,,
12:07:07,4600,AI_4638,PVLOW,,L 00,N-4634 Outlet NaOH Concentration,1.05262,%
12:07:07,4600,AI_4636,ALARM,ACK PNT,,N-4632 Outlet HCL Concentration,,
12:07:07,4600,AI_4636,PVLOW,ACK,,N-4632 Outlet HCL Concentration,,
12:07:05,4600,SCM_R4614A,Step Start,,J 00,STEP70_1,1,
12:07:05,4600,AI_4638,PVHIGH,OK,L 00,N-4634 Outlet NaOH Concentration,3.73951,%
12:07:01,4600,SCM_R4610A,STEPTO,,L 00,,,
12:07:01,4600,SCM_R4614A,Step Start,,J 00,STEP70,1,
12:06:58,4600,AI_4636,PVLOW,,L 00,N-4632 Outlet HCL Concentration,2.20909,%
12:06:56,4600,AI_4636,PVHIGH,OK,L 00,N-4632 Outlet HCL Concentration,5.73008,%
12:06:51,4600,SCM_R4610A,Step Start,,J 00,STEP70,1,
12:06:51,4600,SCM_R4610A,Step End,,J 00,STEP50_1,1,
12:06:37,6100,FI_VC02,ENABLE,,J 00,Polymerizer VCM Flow,,
12:06:36,6100,FIC_VC01,ENABLE,,J 00,Polymerizer VCM Flow,,
12:06:09,6200,PDR_S107,PVHIGH,OK,L 00,CL-1G Inlet and outlet Differ pressure,19.0501,KPa
12:05:58,6100,PIC_WA50,ENABLE,,J 00,PW charging header pressure PU-6B/7B,,
12:05:51,6200,IIA_PLY3E,BAD PV,OK,J 00,PLY-3E Driver Cunent Indicate,184.777,AMp
12:05:49,6100,FI_WA02,ENABLE,,J 00,Charging PW Flow,,
12:05:47,6100,FIC_WA01,ENABLE,,J 00,Charging PW Flow Control,,
12:05:47,6200,IIA_PLY3E,BAD PV,,J 00,PLY-3E Driver Cunent Indicate,184.777,AMp
12:05:00,6200,FIC_BD01,DISABL,,J 00,PVC Slurry Discharge Flow,,
12:04:59,6200,FQ_BD01,DISABL,,J 00,Polymerizer VCM Flow Total,,
12:04:55,6200,FIC_BD01,ENABLE,,J 00,PVC Slurry Discharge Flow,,
12:04:55,6200,FQ_BD01,ENABLE,,J 00,Polymerizer VCM Flow Total,,
12:04:13,6200,VSP_P305,OFFNRM,,J 00,VSPP305 Close,ON,
12:04:09,6200,VSP_P306,OFFNRM,,J 00,VSPP306 Close,ON,
12:04:03,4200,PI_4202,ALARM,ACK PNT,,PA HEADER PRESSURE,,
12:04:03,4200,PI_4202,PVLOW,ACK,,PA HEAD PRESS,,
12:03:56,4200,PI_4202,PVLOW,,L 00,PA HEAD PRESS,0.511784,MPa
12:03:38,6100,PIC_FL05,DISABL,,J 00,PW Flushing Water Pressure Controller,,
12:03:36,6100,FIC_FL02,DISABL,,J 00,High Pressure Flush Water to Polymerizers,,
12:02:54,6100,PIC_FL05,ENABLE,,J 00,PW Flushing Water Pressure Controller,,
12:02:45,6100,FIC_FL02,ENABLE,,J 00,High Pressure Flush Water to Polymerizers,,
12:01:57,4200,FI_4201,ALARM,ACK PNT,,INSTRUMENT AIR FOLW,,
12:01:57,4200,FI_4201,PVHIGH,ACK,,INSTRUMENT AIR FOLW,,
12:01:40,4200,FI_4201,PVHIGH,,L 00,INSTRUMENT AIR FOLW,2505.23,Nm³/h
12:00:54,4200,FI_4201,PVHIGH,OK,L 00,INSTRUMENT AIR FOLW,2447.18,Nm³/h
12:00:32,4200,FI_4201,ALARM,ACK PNT,,INSTRUMENT AIR FOLW,,
12:00:32,4200,FI_4201,PVHIGH,ACK,,INSTRUMENT AIR FOLW,,
12:00:19,6200,FIC_WW01,CHANGE,,,PIDA.SP,2,m³/h
12:00:13,6200,FIC_CT04,DISABL,,J 00,Coating flow to Polymerizers,,
12:00:13,6200,FI_CT03,DISABL,,J 00,Coating Flow to Polymerizers,,
11:58:18,6200,FIC_CT04,ENABLE,,J 00,Coating flow to Polymerizers,,
11:58:19,6200,FI_CT03,ENABLE,,J 00,Coating Flow to Polymerizers,,
11:57:27,6100,PIC_FL05,DISABL,,J 00,PW Flushing Water Pressure Controller,,
11:57:25,6100,FIC_FL02,DISABL,,J 00,High Pressure Flush Water to Polymerizers,,
11:56:51,4200,FI_4201,PVHIGH,,L 00,INSTRUMENT AIR FOLW,2506.01,Nm³/h
11:56:37,6100,PIC_FL05,ENABLE,,J 00,PW Flushing Water Pressure Controller,,
11:56:27,6100,FIC_FL02,ENABLE,,J 00,High Pressure Flush Water to Polymerizers,,
11:56:22,6200,FIC_WW01,CHANGE,,,PIDA.SP,2.5,m³/h
11:56:09,6200,VSP_P306,OFFNRM,OK,J 00,VSPP306 Close,OFF,
11:56:09,6200,VSP_P305,OFFNRM,OK,J 00,VSPP305 Close,OFF,
11:56:00,6200,LI_E100,PVLOW,OK,L 00,TK-4C Level,31.4127,%
11:55:41,6300,Param_Master3,MESSAGE,CNF,,Confirm To Start Poly-3E Batch Operation - Adjust Recipe,,
11:55:42,6300,Param_Master3,MESSAGE,ACK,,Confirm To Start Poly-3E Batch Operation - Adjust Recipe,,
11:55:39,4200,FI_4201,ALARM,ACK PNT,,INSTRUMENT AIR FOLW,,
11:55:39,4200,FI_4201,PVHIGH,ACK,,INSTRUMENT AIR FOLW,,
11:55:31,6300,Param_Master3,CONFIRMABLE MESSAGE,,,Confirm To Start Poly-3E Batch Operation - Adjust Recipe,,
11:55:19,6200,VSP_E301,CHANGE,,,DEVCTLA.BYPPERM,OFF,
11:55:16,4200,FI_4201,PVHIGH,OK,L 00,INSTRUMENT AIR FOLW,2449.52,Nm³/h
11:55:11,6300,Param_Master3,OFFNRM,OK,J 00,,OFF,
11:55:10,6300,Param_Master3,OFFNRM,,J 00,,ON,
11:51:54,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,,H 15,,PartnerB_03,
11:50:36,6100,PIC_R105,PVHIGH,ACK,,Control CN-2F  VCM Pressure,,
11:50:33,4200,FI_4201,PVHIGH,,L 00,INSTRUMENT AIR FOLW,2514.02,Nm³/h
11:50:17,6200,Param_DTAdd,CHANGE,,,DT1_Flag.pvfl,ON,
11:50:17,6200,Param_DTAdd,CHANGE,,,DT2_Flag.pvfl,OFF,
11:50:14,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,OK,H 15,,PartnerB_03,
11:50:13,6100,PIC_R105,PVHIGH,,L 00,Control CN-2F  VCM Pressure,0.420472,MPa
11:48:46,4200,FI_4201,PVHIGH,OK,L 00,INSTRUMENT AIR FOLW,2446.96,Nm³/h
11:48:23,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,
11:48:11,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,
11:48:07,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,
11:48:04,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,
11:48:03,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,
11:47:48,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,
11:47:41,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,
11:46:02,SERVER_EAPCL,BATCH_PLY3,PERIODIC,,J 00,Report requires a sign-on operator to be selected to complete. - report 8,,
11:46:01,SERVER_EAPCL,Discharge,PERIODIC,,J 00,Report requires a sign-on operator to be selected to complete. - report 4,,
11:46:01,SERVER_EAPCL,BATCH_PLY3,PERIODIC,,J 00,Report Periodic Request,8,
11:46:01,SERVER_EAPCL,Discharge,PERIODIC,,J 00,Report Periodic Request,4,
11:45:52,6200,FIC_BD01,DISABL,,J 00,PVC Slurry Discharge Flow,,
11:45:52,6200,FQ_BD01,DISABL,,J 00,Polymerizer VCM Flow Total,,
11:44:37,4200,FI_4201,PVHIGH,ACK,,INSTRUMENT AIR FOLW,,
11:44:31,6200,VSP_P305,OFFNRM,,J 00,VSPP305 Close,ON,
11:44:28,4500,KV_4503,CHANGE,,,devctla.gop,S0,
11:44:27,6200,VSP_P306,OFFNRM,,J 00,VSPP306 Close,ON,
11:43:58,6100,PIC_FL05,DISABL,,J 00,PW Flushing Water Pressure Controller,,
11:43:57,6100,FIC_FL02,DISABL,,J 00,High Pressure Flush Water to Polymerizers,,
11:42:51,6200,VSP_E301,CHANGE,,,devctla.gop,S0,
11:42:09,6200,VSP_E301,CHANGE,,,DEVCTLA.BYPASS,ON,
11:42:06,6200,VSP_E301,CHANGE,,,DEVCTLA.BYPPERM,ON,
11:41:18,4200,FI_4201,PVHIGH,,L 00,INSTRUMENT AIR FOLW,2500.01,Nm³/h
11:41:06,SERVER_EAPCL,STATION 3,LEVEL,,,Security level,Engr,
11:40:57,4500,KV_4503,CHANGE,,,devctla.gop,S1,
11:40:56,4200,FI_4201,PVHIGH,OK,L 00,INSTRUMENT AIR FOLW,2448.52,Nm³/h
11:40:53,4200,FI_4201,PVHIGH,ACK,,INSTRUMENT AIR FOLW,,
11:40:40,6100,PU_16B,CHANGE,,,devctla.gop,S1,
11:40:31,4200,FI_4201,PVHIGH,,L 00,INSTRUMENT AIR FOLW,2504.34,Nm³/h
11:39:34,4200,FI_4201,PVHIGH,OK,L 00,INSTRUMENT AIR FOLW,2448.74,Nm³/h
11:38:52,4600,LI_4609,PVLOW,OK,L 00,V-4650 Level,1.53818,m
11:38:46,6100,PIC_FL05,ENABLE,,J 00,PW Flushing Water Pressure Controller,,
11:38:35,6100,FIC_FL02,ENABLE,,J 00,High Pressure Flush Water to Polymerizers,,
11:38:19,6200,VSP_P306,OFFNRM,OK,J 00,VSPP306 Close,OFF,
11:38:20,6200,VSP_P305,OFFNRM,OK,J 00,VSPP305 Close,OFF,
11:35:37,4200,FI_4201,ALARM,ACK PNT,,INSTRUMENT AIR FOLW,,
11:35:37,4200,FI_4201,PVHIGH,ACK,,INSTRUMENT AIR FOLW,,
11:35:24,4200,FI_4201,PVHIGH,,L 00,INSTRUMENT AIR FOLW,2517.24,Nm³/h
11:32:33,6200,TIC_P301,PVLOW,ACK,,PLY-3E temperature control,,
11:32:29,6200,FIC_R101,CHANGE,,,PIDA.OP,106.917,%
11:32:25,6200,FIC_R101,CHANGE,,,pida.mode,MAN,
11:32:20,4200,FI_4201,PVHIGH,OK,L 00,INSTRUMENT AIR FOLW,2446.74,Nm³/h
11:32:19,6200,PIC_R104,CHANGE,,,PIDA.OP,114.104,%
11:32:19,6200,TIC_P301,PVLOW,,L 00,PLY-3E temperature control,55.995,
11:32:19,6200,PIC_R104,CHANGE,,,PIDA.OP,104.104,%
11:32:17,6200,PIC_R104,CHANGE,,,pida.mode,MAN,
11:31:02,4600,P_4651A,CHANGE,,,devctla.gop,S0,
11:31:02,4600,P_4651A,CHANGE,,,devctla.gop,S0,
11:30:58,4600,LI_4609,ALARM,ACK PNT,,V-4650 Level,,
11:30:58,4600,LI_4609,PVLOW,ACK,,V-4650 Level,,
11:30:48,4200,FI_4201,PVHIGH,ACK,,INSTRUMENT AIR FOLW,,
11:28:18,6200,FIC_BD01,ENABLE,,J 00,PVC Slurry Discharge Flow,,
11:28:17,6200,FQ_BD01,ENABLE,,J 00,Polymerizer VCM Flow Total,,
11:28:00,SERVER_EAPCL,PLY3E,PERIODIC,,J 00,Report requires a sign-on operator to be selected to complete. - report 3,,
11:28:01,SERVER_EAPCL,PLY3E,PERIODIC,,J 00,Report Periodic Request,3,
11:27:56,6200,AUX_Poly1,OFFNRM,OK,H 00,PLY-3E polymerization flag,OFF,
11:27:50,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.0272,%
11:27:38,4200,FI_4201,PVHIGH,,L 00,INSTRUMENT AIR FOLW,2512.35,Nm³/h
11:26:59,4600,LI_4609,PVLOW,,L 00,V-4650 Level,1.49978,m
11:26:40,4200,FI_4201,PVHIGH,OK,L 00,INSTRUMENT AIR FOLW,2448.52,Nm³/h
11:26:31,6300,Param_Master3,MESSAGE,CNF,,Confirm To Start Poly-3E Discharge Operation,,
11:26:32,6300,Param_Master3,MESSAGE,ACK,,Confirm To Start Poly-3E Discharge Operation,,
11:26:19,6200,AUX_Poly1,OFFNRM,ACK,,PLY-3E polymerization flag,,
11:26:16,6300,Param_Master3,CONFIRMABLE MESSAGE,,,Confirm To Start Poly-3E Discharge Operation,,
11:26:16,SERVER_EAPCL,CONVER3,PERIODIC,,J 00,Report requires a sign-on operator to be selected to complete. - report 11,,
11:26:15,SERVER_EAPCL,CONVER3,PERIODIC,,J 00,Report Periodic Request,11,
11:26:12,6200,AUX_Poly1,OFFNRM,,H 00,PLY-3E polymerization flag,ON,
11:26:09,4200,FI_4201,PVHIGH,,L 00,INSTRUMENT AIR FOLW,2505.79,Nm³/h
11:25:57,4200,FI_4201,PVHIGH,OK,L 00,INSTRUMENT AIR FOLW,2441.29,Nm³/h
11:23:20,6200,AUX_Poly2,OFFNRM,OK,L 00,current change rate alarm,OFF,
11:23:19,6200,AUX_Poly2,CHANGE,,,AckCurrAlm3.PVFL,ON,
11:17:50,6200,AUX_Poly2,OFFNRM,ACK,,current change rate alarm,,
11:17:40,6200,AUX_Poly2,OFFNRM,,L 00,current change rate alarm,ON,
11:17:31,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,,H 15,,PartnerB_03,
11:15:56,6200,AUX_Poly2,OFFNRM,ACK,,current change rate alarm,,
11:15:47,6200,AUX_Poly2,OFFNRM,,L 00,current change rate alarm,ON,
11:15:25,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,OK,H 15,,PartnerB_03,
11:11:32,6200,PDR_S107,PVHIGH,ACK,,CL-1G Inlet and outlet Differ pressure,,
11:11:22,6200,PDR_S107,PVHIGH,,L 00,CL-1G Inlet and outlet Differ pressure,20.0001,KPa
11:09:08,6200,LI_WW01,PVLOW,ACK,,Waste Water Tank Level,,
11:08:55,6200,LI_WW01,PVLOW,,L 00,Waste Water Tank Level,14.9958,%
11:08:09,IOLINK_01B,DI_1R_RB_01,Open Wire Detected,OK,H 15,,Channel_18,
11:05:50,6200,FIC_S101,DEVLOW,OK,H 00,CL-1G PVC Slurry Flow,-1.38093,m³/h
11:05:25,SERVER_EAPCL,Discharge,PERIODIC,,J 00,Report requires a sign-on operator to be selected to complete. - report 4,,
11:05:24,SERVER_EAPCL,Discharge,PERIODIC,,J 00,Report Periodic Request,4,
11:05:19,6200,FIC_S101,DEVLOW,ACK,,CL-1G PVC Slurry Flow,,
11:05:08,6200,FIC_S101,DEVLOW,,H 00,CL-1G PVC Slurry Flow,-2.53666,m³/h
11:04:14,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,,H 15,,PartnerB_03,
11:04:02,6200,VSP_S106,OFFNRM,,J 00,VSPS106 Close,ON,
11:03:57,6200,VSP_S108,OFFNRM,,J 00,VSPS108 Close,ON,
11:03:08,6200,VSP_S108,OFFNRM,OK,J 00,VSPS108 Open,OFF,
11:03:08,IOLINK_01A,AI_1F_MB_01,HART Diagnostic Underrun,OK,H 15,,PartnerA_04,
11:02:52,IOLINK_01A,AI_1F_MB_01,HART Diagnostic Underrun,,H 15,,PartnerA_04,
11:02:29,6200,VSP_S106,OFFNRM,OK,J 00,VSPS106 Close,OFF,
11:01:08,4600,XV_4609A,CHANGE,,,devctla.gop,S0,
11:01:04,4600,SCM_R4610A,STEPTO,ACK,,,,
11:00:58,4600,SCM_R4614A,STEPTO,ACK,,,,
11:00:56,4600,AI_4636,ALARM,ACK PNT,,N-4632 Outlet HCL Concentration,,
11:00:56,4600,AI_4636,PVHIGH,ACK,,N-4632 Outlet HCL Concentration,,
11:00:52,4600,AI_4638,ALARM,ACK PNT,,N-4634 Outlet Caustic Concentration,,
11:00:52,4600,AI_4638,PVHIGH,ACK,,N-4634 Outlet NaOH Concentration,,
10:59:55,IOLINK_01B,DI_1R_RB_01,Open Wire Detected,ACK,,,,
10:59:23,IOLINK_01B,DI_1R_RB_01,Open Wire Detected,,H 15,,Channel_18,
10:58:43,4600,AI_4638,PVHIGH,,L 00,N-4634 Outlet NaOH Concentration,6.59767,%
10:58:36,4600,SCM_R4614A,Step Start,,J 00,STEP50_1,1,
10:58:37,4600,SCM_R4614A,STEPTO,OK,L 00,,,
10:58:28,4600,SCM_R4610A,Step Start,,J 00,STEP50_1,1,
10:58:28,4600,SCM_R4610A,Step End,,J 00,STEP50,1,
10:58:27,4600,SCM_R4610A,STEPTO,OK,L 00,,,
10:58:25,4600,SCM_R4614A,STEPTO,,L 00,,,
10:58:26,4600,AI_4636,PVHIGH,,L 00,N-4632 Outlet HCL Concentration,6.5397,%
10:58:22,4600,AI_4638,PVLOW,OK,L 00,N-4634 Outlet NaOH Concentration,15.468,%
10:58:17,4600,AI_4636,PVLOW,OK,L 00,N-4632 Outlet HCL Concentration,5.0806,%
10:58:16,4600,SCM_R4610A,STEPTO,,L 00,,,
10:58:15,4600,SCM_R4614A,Step Start,,J 00,STEP50,1,
10:58:07,4600,SCM_R4610A,Step Start,,J 00,STEP50,1,
10:58:07,4600,SCM_R4610A,Step End,,J 00,STEP40_1,1,
10:57:34,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,OK,H 15,,PartnerB_03,
10:56:51,4600,FLAG_R4614A,CHANGE,,,R4614A_TRIP.PVfl,OFF,
10:56:51,4600,FLAG_R4610A,CHANGE,,,R4610a_TRIP.PVfl,OFF,
10:56:42,IOLINK_01A,AO_1F_RB_01,HART Diagnostic Underrun,ACK,,,,
10:56:05,6100,PU_16B,CHANGE,,,devctla.gop,S0,
10:55:08,IOLINK_01A,AO_1F_RB_01,HART Diagnostic Underrun,OK,H 15,,PartnerB_09,
10:54:52,IOLINK_01A,AO_1F_RB_01,HART Diagnostic Underrun,,H 15,,PartnerB_09,
10:51:18,6100,MY_H701B,CHANGE,,,PIDA.SP,2.8,t/h
10:50:39,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,
10:50:33,PVC,SampleTimeAlm,OFFNRM,,J 00,PVC II Sample Time,ON,
10:50:29,PVC,SampleTimeAlm,OFFNRM,OK,J 00,PVC II Sample Time,OFF,
10:47:10,6300,FI_BL3H,CHANGE,,,AUTOMANA.OP,25,%
10:47:04,6300,FI_BL3H,CHANGE,,,AUTOMANA.OP,24,%
10:44:50,6100,VSP_VC31,CHANGE,,,devctla.gop,S0,
10:44:48,4400,KV_4402,CHANGE,,,devctla.gop,S1,
10:44:46,4400,LIC_4402,ALARM,ACK PNT,,V-4403 Level,,
10:44:46,4400,LIC_4402,PVLOW,ACK,,Cooling tower basin V-4403 Level,,
10:44:32,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,94.9839,%
10:41:51,4600,FLAG_R4610A,CHANGE,,,R4610a_TRIP.PVfl,ON,
10:40:43,4600,FLAG_R4614A,CHANGE,,,R4614A_TRIP.PVfl,ON,
10:40:06,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,,H 15,,PartnerB_03,
10:38:15,6200,VSP_S108,OFFNRM,,J 00,VSPS108 Open,ON,
10:38:13,SERVER_EAPCL,STATION 1,LEVEL,,,Security level,Oper,
10:37:26,6200,VSP_S108,OFFNRM,OK,J 00,VSPS108 Close,OFF,
10:37:15,6100,Param_New,MESSAGE,CNF,,Confirm Slurry Transfer from TK1G to TK2G,,
10:37:16,6100,Param_New,MESSAGE,ACK,,Confirm Slurry Transfer from TK1G to TK2G,,
10:37:13,4600,XV_4609A,CHANGE,,,devctla.gop,S1,
10:37:08,4600,XV_4613A,CHANGE,,,devctla.gop,S0,
10:37:02,6100,Param_New,CONFIRMABLE MESSAGE,,,Confirm Slurry Transfer from TK1G to TK2G,,
10:36:51,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,OK,H 15,,PartnerB_03,
10:34:58,4600,XV_4613A,CHANGE,,,devctla.gop,S1,
10:33:05,4600,SCM_R4614A,STEPTO,ACK,,,,
10:33:04,4600,SCM_R4610A,STEPTO,ACK,,,,
10:33:02,4600,SCM_R4610A,Step Start,,J 00,STEP40_1,1,
10:33:02,4600,SCM_R4610A,Step End,,J 00,STEP40,1,
10:33:01,4600,SCM_R4610A,STEPTO,OK,L 00,,,
10:32:51,4600,SCM_R4610A,STEPTO,,L 00,,,
10:32:40,4600,SCM_R4610A,Step Start,,J 00,STEP40,1,
10:32:41,4600,SCM_R4610A,Step End,,J 00,STEP20_1,1,
10:32:03,4600,SCM_R4614A,Step Start,,J 00,STEP40_1,1,
10:32:03,4600,SCM_R4614A,STEPTO,OK,L 00,,,
10:31:52,4600,SCM_R4614A,STEPTO,,L 00,,,
10:31:42,4600,SCM_R4614A,Step Start,,J 00,STEP40,1,
10:31:18,4600,FLAG_R4614A,CHANGE,,,R4614A_TRIP.PVfl,OFF,
10:31:16,4600,FLAG_R4610A,CHANGE,,,R4610a_TRIP.PVfl,OFF,
10:28:24,SERVER_EAPCL,STATION 3,LEVEL,,,Security level,Oper,
10:28:10,6300,TIC_H701,CHANGE,,,PIDA.SP,56,DEGC
10:27:32,6300,SC_4H,CHANGE,,,EN_RV101.PVFL,ON,
10:27:15,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,,H 15,,PartnerB_03,
10:25:58,6300,IIA_SC1H,PVLOW,ACK,,SC1H Current Indicator,,
10:25:48,6300,IIA_SC1H,PVLOW,,L 00,SC1H Current Indicator,-0.131518,AMp
10:25:40,6300,SC_1H,CHANGE,,,devctla.gop,S0,
10:25:32,6300,VSP_H721,CHANGE,,,EN_lock.PVFL,OFF,
10:25:18,6300,SC_4H,CHANGE,,,EN_RV101.PVFL,OFF,
10:25:08,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,OK,H 15,,PartnerB_03,
10:25:08,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,,H 15,,PartnerB_03,
10:24:58,6300,VSP_H722,CHANGE,,,EN_H722.PVFL,OFF,
10:24:40,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,OK,H 15,,PartnerB_03,
10:24:31,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,,H 15,,PartnerB_03,
10:24:05,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,OK,H 15,,PartnerB_03,
10:23:45,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,,H 15,,PartnerB_03,
10:23:39,IOLINK_01A,AI_1F_MB_01,HART Diagnostic Underrun,OK,H 15,,PartnerA_04,
10:23:38,IOLINK_01A,AI_1F_MB_01,HART Diagnostic Underrun,,H 15,,PartnerA_04,
10:22:48,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,OK,H 15,,PartnerB_03,
10:21:12,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,,H 15,,PartnerB_03,
10:20:53,4600,FLAG_R4610A,CHANGE,,,R4610a_TRIP.PVfl,ON,
10:20:25,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,OK,H 15,,PartnerB_03,
10:20:17,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,,H 15,,PartnerB_03,
10:20:16,4600,FLAG_R4614A,CHANGE,,,R4614A_TRIP.PVfl,ON,
10:20:09,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,OK,H 15,,PartnerB_03,
10:18:30,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,,H 15,,PartnerB_03,
10:18:19,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,OK,H 15,,PartnerB_03,
10:18:05,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,,H 15,,PartnerB_03,
10:17:50,6300,FIC_H701,CHANGE,,,PIDA.OP,35,%
10:17:35,6200,VSP_P214,OFFNRM,,J 00,VSPP214 Close,ON,
10:17:16,6300,FI_BL2H,CHANGE,,,AUTOMANA.OP,36,%
10:17:01,6200,VSP_P214,OFFNRM,OK,J 00,VSPP214 Open,OFF,
10:17:01,6100,PIC_FL05,DISABL,,J 00,PW Flushing Water Pressure Controller,,
10:16:59,6100,FIC_FL02,DISABL,,J 00,High Pressure Flush Water to Polymerizers,,
10:16:42,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,OK,H 15,,PartnerB_03,
10:16:39,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,,H 15,,PartnerB_03,
10:16:26,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,OK,H 15,,PartnerB_03,
10:16:25,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,,H 15,,PartnerB_03,
10:14:04,6100,FI_WA02,DISABL,,J 00,Charging PW Flow,,
