Date/Time of Report: 3/18/2025 10:20:23,,,,,,,,
Requester: STN08 - Oper,,,,,,,,
Filter Applied: Event Time: Before 1/28/2025 5:57:40 PM,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: SERVERA,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
17:47:55,6100,FI_WA03,BAD PV,OK,L 00,PVC Pure Water General Flow,102.831,m³/h
17:47:55,6100,FQ_WA03,BAD PV,,L 00,PVC Pure Water General Flow,102.831,m³/h
17:47:54,6100,FI_WA03,BAD PV,,L 00,PVC Pure Water General Flow,102.831,m³/h
17:47:49,6100,FQ_WA03,BAD PV,OK,L 00,PVC Pure Water General Flow,102.891,m³/h
17:47:48,6100,FI_WA03,BAD PV,OK,L 00,PVC Pure Water General Flow,102.891,m³/h
17:47:43,6100,FIC_VC03,DEVLOW,ACK,,TK8B VCM Flow,,
17:47:42,6100,FI_WA03,BAD PV,ACK,,PVC Pure Water General Flow,,
17:47:40,6100,FQ_WA03,BAD PV,ACK,,PVC Pure Water General Flow,,
17:47:40,6100,FQ_WA03,BAD PV,,L 00,PVC Pure Water General Flow,102.891,m³/h
17:47:39,6100,FI_WA03,BAD PV,,L 00,PVC Pure Water General Flow,102.891,m³/h
17:47:36,6100,FQ_WA03,BAD PV,ACK,,PVC Pure Water General Flow,,
17:47:37,6100,FQ_WA03,BAD PV,OK,L 00,PVC Pure Water General Flow,102.878,m³/h
17:47:35,6100,FIC_VC03,DEVLOW,,L 00,TK8B VCM Flow,-8.00938,t/h
17:47:36,6100,FI_WA03,BAD PV,OK,L 00,PVC Pure Water General Flow,102.878,m³/h
17:47:36,6100,FQ_WA03,BAD PV,,L 00,PVC Pure Water General Flow,102.878,m³/h
17:47:35,6100,FI_WA03,BAD PV,,L 00,PVC Pure Water General Flow,102.878,m³/h
17:47:35,6100,FQ_WA03,BAD PV,OK,L 00,PVC Pure Water General Flow,102.802,m³/h
17:47:34,6100,FI_WA03,BAD PV,OK,L 00,PVC Pure Water General Flow,102.802,m³/h
17:47:33,6200,PU_9G,CHANGE,,,devctla.gop,S1,
17:47:32,6100,FQ_WA03,BAD PV,,L 00,PVC Pure Water General Flow,0,m³/h
17:47:31,6100,FI_WA03,BAD PV,,L 00,PVC Pure Water General Flow,0,m³/h
17:47:27,6200,VSP_FL04,CHANGE,,,devctla.gop,S0,
17:47:22,6200,VSP_S104,CHANGE,,,devctla.gop,S1,
17:47:19,6200,ZS_P201,OFFNRM,OK,U 00,Poly 2E Top Cover,ON,
17:47:06,6200,FIC_S101,DEVHI,OK,H 00,CL-1G PVC Slurry Flow,0.642014,m³/h
17:47:01,6200,FIC_S101,DEVHI,ACK,,CL-1G PVC Slurry Flow,,
17:46:58,6200,FIC_S101,DEVHI,,H 00,CL-1G PVC Slurry Flow,2.99483,m³/h
17:46:46,6200,FIC_S101,DEVHI,ACK,,CL-1G PVC Slurry Flow,,
17:46:40,6200,FIC_S101,DEVHI,OK,H 00,CL-1G PVC Slurry Flow,0.327059,m³/h
17:46:39,6200,FIC_S101,DEVHI,,H 00,CL-1G PVC Slurry Flow,8.12353,m³/h
17:46:34,6100,FIC_VC03,DEVLOW,OK,L 00,TK8B VCM Flow,1.12886,t/h
17:46:22,6200,FIC_S101,DEVHI,OK,H 00,CL-1G PVC Slurry Flow,1.27593,m³/h
17:46:18,4500,FIC_2501,BADCTL,OK,L 00,Chilled Water Minimum Flow Line,807.106,m³/h
17:46:18,4500,FIC_2501,BAD PV,OK,L 00,,807.106,
17:46:07,6200,FIC_S101,DEVHI,ACK,,CL-1G PVC Slurry Flow,,
17:45:59,6200,FIC_S101,DEVHI,,H 00,CL-1G PVC Slurry Flow,9.42606,m³/h
17:46:00,6200,FIC_S101,CHANGE,,,pida.mode,AUTO,
17:45:50,4500,FIC_2501,BADCTL,,L 00,Chilled Water Minimum Flow Line,0,m³/h
17:45:49,4500,FIC_2501,BAD PV,,L 00,,0,
17:45:42,6200,FIC_S101,DEVLOW,OK,H 00,CL-1G PVC Slurry Flow,-0.613803,m³/h
17:45:39,6200,FIC_S101,PVLOW,OK,L 00,CL-1G PVC Slurry Flow,8.9268,m³/h
17:45:37,6200,VSP_FL04,CHANGE,,,devctla.gop,S1,
17:44:32,6200,VSP_FL04,CHANGE,,,devctla.gop,S0,
17:44:24,4600,FLAG_R4614B,CHANGE,,,R4614B_TRIP.PVfl,ON,
17:44:21,4600,FLAG_R4610B,CHANGE,,,R4610B_TRIP.PVfl,ON,
17:44:15,4600,AI_4602A,PVHIGH,ACK,,R-4614A Outlet Water Conductivity,,
17:43:49,6100,PIC_FL03,CHANGE,,,pida.mode,AUTO,
17:43:45,6100,PIC_FL03,CHANGE,,,PIDA.OP,55,%
17:43:31,6100,PIC_FL03,CHANGE,,,PIDA.OP,65,%
17:43:31,6100,PIC_FL03,CHANGE,,,PIDA.OP,75,%
17:43:30,6100,PIC_FL03,CHANGE,,,PIDA.OP,85,%
17:43:29,6100,PIC_FL03,CHANGE,,,PIDA.OP,95,%
17:43:28,6100,PIC_FL03,CHANGE,,,pida.mode,MAN,
17:43:25,4600,AI_4602A,PVHIGH,,H 00,R-4614A Outlet Water Conductivity,10.0004,µs/cm
17:43:13,6200,FIC_S101,PVLOW,ACK,,CL-1G PVC Slurry Flow,,
17:43:07,6200,FIC_S101,PVLOW,,L 00,CL-1G PVC Slurry Flow,-0.481816,m³/h
17:42:51,6100,TIC_WA50,PVHIGH,ACK,,TK-6B Pure Water Temperature,,
17:42:45,6100,TIC_WA50,PVHIGH,,L 00,TK-6B Pure Water Temperature,105.229,DEGC
17:42:38,6200,LIC_S102,PVHIGH,OK,H 00,CL-1G PVC Slurry Level,83.5229,%
17:42:37,6100,FQ_WA03,BAD PV,OK,L 00,PVC Pure Water General Flow,102.862,m³/h
17:42:35,6100,FI_WA03,BAD PV,OK,L 00,PVC Pure Water General Flow,102.862,m³/h
17:42:29,6200,FIC_S101,PVLOW,OK,L 00,CL-1G PVC Slurry Flow,10.5109,m³/h
17:42:27,6200,LIC_S102,PVHIHI,OK,H 00,CL-1G PVC Slurry Level,88.9679,%
17:42:25,6200,PI_S163,PVLOW,OK,L 00,PU-3G and PU-4G Outlet Pressure,0.337647,MPa
17:42:22,6200,PU_3G,CHANGE,,,devctla.gop,S1,
17:42:18,6200,LIC_S102,PVHIHI,ACK,,CL-1G PVC Slurry Level,,
17:42:15,6200,LIC_S102,PVHIHI,,H 00,CL-1G PVC Slurry Level,90.0066,%
17:42:07,6100,FI_WA03,BAD PV,ACK,,PVC Pure Water General Flow,,
17:42:03,6100,FQ_WA03,BAD PV,ACK,,PVC Pure Water General Flow,,
17:42:02,6100,FQ_WA03,BAD PV,,L 00,PVC Pure Water General Flow,90.0066,m³/h
17:42:00,6100,FI_WA03,BAD PV,,L 00,PVC Pure Water General Flow,90.0066,m³/h
17:41:56,6100,FQ_WA03,BAD PV,OK,L 00,PVC Pure Water General Flow,102.813,m³/h
17:41:54,6100,FI_WA03,BAD PV,OK,L 00,PVC Pure Water General Flow,102.813,m³/h
17:41:47,6100,FI_WA03,BAD PV,ACK,,PVC Pure Water General Flow,,
17:41:46,6100,FIC_VC03,DEVLOW,ACK,,TK8B VCM Flow,,
17:41:45,6100,FIC_VC03,DEVLOW,,L 00,TK8B VCM Flow,-6.77307,t/h
17:41:45,6100,FQ_WA03,BAD PV,ACK,,PVC Pure Water General Flow,,
17:41:43,6100,FQ_WA03,BAD PV,,L 00,PVC Pure Water General Flow,-6.77307,m³/h
17:41:41,6100,FI_WA03,BAD PV,,L 00,PVC Pure Water General Flow,-6.77307,m³/h
17:41:37,6100,FQ_WA03,BAD PV,OK,L 00,PVC Pure Water General Flow,102.889,m³/h
17:41:37,6100,FI_WA03,BAD PV,OK,L 00,PVC Pure Water General Flow,102.889,m³/h
17:41:36,6100,FQ_WA03,BAD PV,ACK,,PVC Pure Water General Flow,,
17:41:35,6100,FQ_WA03,BAD PV,,L 00,PVC Pure Water General Flow,102.889,m³/h
17:41:35,6100,FI_WA03,BAD PV,,L 00,PVC Pure Water General Flow,102.889,m³/h
17:41:35,6100,FQ_WA03,BAD PV,OK,L 00,PVC Pure Water General Flow,102.826,m³/h
17:41:34,6100,FI_WA03,BAD PV,ACK,,PVC Pure Water General Flow,,
17:41:33,6100,FI_WA03,BAD PV,OK,L 00,PVC Pure Water General Flow,102.826,m³/h
17:41:33,6100,FQ_WA03,BAD PV,,L 00,PVC Pure Water General Flow,102.826,m³/h
17:41:33,6100,FI_WA03,BAD PV,,L 00,PVC Pure Water General Flow,102.826,m³/h
17:41:29,6100,FQ_WA03,BAD PV,OK,L 00,PVC Pure Water General Flow,102.846,m³/h
17:41:29,6100,FI_WA03,BAD PV,OK,L 00,PVC Pure Water General Flow,102.846,m³/h
17:41:27,6100,FQ_WA03,BAD PV,,L 00,PVC Pure Water General Flow,102.846,m³/h
17:41:27,6100,FI_WA03,BAD PV,,L 00,PVC Pure Water General Flow,102.846,m³/h
17:41:05,6200,LIC_SC152,PVHIGH,OK,L 00,TK-1S Condensate Water Level,58.9981,%
17:40:33,6200,VSP_FL04,CHANGE,,,devctla.gop,S1,
17:40:22,6200,VSP_FL04,CHANGE,,,devctla.gop,S0,
17:39:55,4400,KV_4402,CHANGE,,,devctla.gop,S0,
17:39:55,6200,FIC_S101,CHANGE,,,PIDA.OP,51,%
17:39:53,6200,FIC_S101,CHANGE,,,PIDA.OP,50,%
17:39:53,4600,SCM_4604B,Step Start,,J 00,STEP50_1,1,
17:39:54,4600,SCM_4604B,STEPTO,OK,L 00,UPSIDE DRAIN,,
17:39:54,6200,FIC_S101,CHANGE,,,PIDA.OP,49,%
17:39:52,6200,FIC_S101,CHANGE,,,PIDA.OP,48,%
17:39:52,6200,FIC_S101,CHANGE,,,PIDA.OP,47,%
17:39:53,6200,FIC_S101,CHANGE,,,PIDA.OP,46,%
17:39:51,6200,FIC_S101,CHANGE,,,PIDA.OP,45,%
17:39:52,6200,FIC_S101,CHANGE,,,PIDA.OP,44,%
17:39:50,6200,FIC_S101,CHANGE,,,PIDA.OP,43,%
17:39:47,4600,SCM_4604B,STEPTO,ACK,,UPSIDE DRAIN,,
17:39:43,4600,SCM_4604B,STEPTO,,L 00,UPSIDE DRAIN,,
17:39:38,6200,LIC_S102,PVHIGH,ACK,,CL-1G PVC Slurry Level,,
17:39:32,4600,SCM_4604B,Step Start,,J 00,STEP50,1,
17:39:28,6200,VSP_S104,CHANGE,,,devctla.gop,S0,
17:39:20,6200,VSP_FL04,CHANGE,,,devctla.gop,S1,
17:39:15,6200,LIC_S102,PVHIGH,,H 00,CL-1G PVC Slurry Level,85.0176,%
17:39:02,6100,FIC_VC03,DEVLOW,OK,L 00,TK8B VCM Flow,5.24987,t/h
17:38:45,6200,VSP_S108,OFFNRM,,J 00,VSPS108 Close,ON,
17:38:31,4600,FQ_4603B,CHANGE,,,totalizera.command,RESET,
17:37:56,6200,VSP_S108,OFFNRM,OK,J 00,VSPS108 Open,OFF,
17:37:53,6200,VSP_S108,CHANGE,,,devctla.gop,S0,
17:37:49,4600,SCM_4604B,Step Start,,J 00,STEP40_1,1,
17:37:43,4600,SCM_4604B,Step Start,,J 00,STEP40,1,
17:37:43,4600,FLAG_N4604B,CHANGE,,,N4604B_bw.PVfl,ON,
17:37:34,4600,SCM_4604B,State Change,,J 00,SCM,Running,
17:37:33,4600,SCM_4604B,Step Start,,J 00,STEPA,1,
17:37:32,4600,FLAG_N4604B,CHANGE,,,N4604B_RUN.PVfl,ON,
17:37:15,6100,FIC_VC03,DEVLOW,ACK,,TK8B VCM Flow,,
17:37:06,6100,FIC_VC03,DEVLOW,,L 00,TK8B VCM Flow,-8.04339,t/h
17:36:25,4600,XV_4601B,CHANGE,,,devctla.gop,S0,
17:35:57,4600,XV_4604B,CHANGE,,,devctla.gop,S0,
17:35:54,6200,PU_9G,CHANGE,,,devctla.gop,S0,
17:35:43,4600,FLAG_R4614B,CHANGE,,,R4614B_TRIP.PVfl,OFF,
17:35:39,6200,LR_S101,PVLOW,OK,L 00,TK-1G Slurry Level,6.00529,%
17:35:35,4600,XV_4609B,CHANGE,,,devctla.gop,S1,
17:35:15,4600,SCM_R4610B,STEPTO,OK,L 00,,,
17:35:12,4600,SCM_R4610B,STEPTO,ACK,,,,
17:35:03,4600,SCM_R4610B,STEPTO,,L 00,,,
17:34:42,6200,FIC_S101,CHANGE,,,PIDA.OP,42,%
17:34:42,6200,FIC_S101,CHANGE,,,PIDA.OP,41,%
17:34:33,6200,FIC_S101,PVLOW,ACK,,CL-1G PVC Slurry Flow,,
17:34:29,6200,FIC_S101,PVLOW,,L 00,CL-1G PVC Slurry Flow,0.161439,m³/h
17:34:29,6200,FIC_S101,CHANGE,,,PIDA.OP,40,%
17:34:27,6200,FIC_S101,CHANGE,,,pida.mode,MAN,
17:34:22,4600,FLAG_R4610B,CHANGE,,,R4610B_TRIP.PVfl,OFF,
17:34:02,6200,LIC_S102,CHANGE,,,pida.mode,AUTO,
17:33:47,6200,FIC_S101,CHANGE,,,pida.mode,AUTO,
17:33:45,6200,FIC_S101,CHANGE,,,PIDA.OP,39,%
17:33:44,6200,FIC_S101,CHANGE,,,PIDA.OP,38,%
17:33:44,6200,FIC_S101,CHANGE,,,PIDA.OP,37,%
17:33:44,6200,FIC_S101,CHANGE,,,PIDA.OP,36,%
17:33:44,6200,FIC_S101,CHANGE,,,PIDA.OP,35,%
17:33:40,6200,FIC_S101,PVLOW,OK,L 00,CL-1G PVC Slurry Flow,8.8614,m³/h
17:33:39,6100,FIC_VC03,DEVLOW,OK,L 00,TK8B VCM Flow,-1.09168,t/h
17:33:36,6200,FIC_S101,CHANGE,,,PIDA.OP,34,%
17:33:35,6200,FIC_S101,CHANGE,,,PIDA.OP,33,%
17:33:35,6200,FIC_S101,CHANGE,,,PIDA.OP,32,%
17:33:32,6200,FIC_S101,CHANGE,,,PIDA.OP,31,%
17:33:32,6200,FIC_S101,CHANGE,,,PIDA.OP,30,%
17:33:32,6200,FIC_S101,CHANGE,,,PIDA.OP,29,%
17:33:31,6200,FIC_S101,CHANGE,,,PIDA.OP,28,%
17:33:31,6200,FIC_S101,CHANGE,,,PIDA.OP,27,%
17:33:30,6200,FIC_S101,CHANGE,,,PIDA.OP,26,%
17:33:31,6200,FIC_S101,CHANGE,,,PIDA.OP,25,%
17:33:30,6200,FIC_S101,CHANGE,,,PIDA.OP,24,%
17:33:29,6200,FIC_S101,CHANGE,,,PIDA.OP,23,%
17:33:12,6200,FIC_S103,PVLOW,OK,H 00,CL-1G Flushing Water Flow,0.59851,m³/h
17:33:11,6200,FIC_S103,PVLOW,,H 00,CL-1G Flushing Water Flow,0,m³/h
17:33:09,6200,FIC_S103,CHANGE,,,pida.mode,AUTO,
17:33:02,6200,FIC_S103,PVLOW,OK,H 00,CL-1G Flushing Water Flow,0.755173,m³/h
17:32:56,6200,PU_9G,CHANGE,,,devctla.gop,S1,
17:32:54,6200,FIC_S103,PVLOW,,H 00,CL-1G Flushing Water Flow,0,m³/h
17:32:42,6200,FIC_S103,PVLOW,OK,H 00,CL-1G Flushing Water Flow,0.784039,m³/h
17:32:38,6200,FIC_S103,PVLOW,,H 00,CL-1G Flushing Water Flow,0,m³/h
17:32:39,4500,HY_4504,CHANGE,,,devctla.gop,S0,
17:32:32,6200,FIC_S103,PVLOW,OK,H 00,CL-1G Flushing Water Flow,0.575809,m³/h
17:32:04,6200,VSP_S206,CHANGE,,,devctla.gop,S1,
17:31:48,6200,TI_S101,PVLOW,OK,L 00,TK-1G slurry temp,30.9107,DEGC
17:31:16,6200,FIC_S103,PVLOW,,H 00,CL-1G Flushing Water Flow,0,m³/h
17:31:06,6200,FIC_S103,PVLOW,OK,H 00,CL-1G Flushing Water Flow,1.03977,m³/h
17:31:03,6200,FIC_S103,PVLOW,,H 00,CL-1G Flushing Water Flow,0,m³/h
17:30:55,6200,FIC_S103,PVLOW,OK,H 00,CL-1G Flushing Water Flow,0.714956,m³/h
17:30:37,6200,FIC_S103,PVLOW,,H 00,CL-1G Flushing Water Flow,0,m³/h
17:30:29,6200,FIC_S103,PVLOW,OK,H 00,CL-1G Flushing Water Flow,0.662408,m³/h
17:30:28,4500,HY_4504,CHANGE,,,devctla.gop,S1,
17:30:25,6200,FIC_S103,PVLOW,,H 00,CL-1G Flushing Water Flow,0,m³/h
17:30:18,4600,XV_4616B,CHANGE,,,devctla.gop,S1,
17:30:17,6200,FIC_S103,PVLOW,OK,H 00,CL-1G Flushing Water Flow,0.610841,m³/h
17:30:05,6200,VSP_S106,CHANGE,,,devctla.gop,S1,
17:29:57,6200,LR_S101,PVLOW,ACK,,TK-1G Slurry Level,,
17:29:57,6200,FIC_S103,PVLOW,,H 00,CL-1G Flushing Water Flow,0,m³/h
17:29:54,4600,P_4651A,CHANGE,,,devctla.gop,S1,
17:29:51,6200,PU_7G,CHANGE,,,devctla.gop,S0,
17:29:50,4500,FIC_2501,BADCTL,OK,L 00,Chilled Water Minimum Flow Line,812.179,m³/h
17:29:49,4500,FIC_2501,BAD PV,OK,L 00,,812.179,
17:29:45,6200,VSP_S106,CHANGE,,,devctla.gop,S2,
17:29:45,4600,FLAG_R4614B,CHANGE,,,R4614B_TRIP.PVfl,ON,
17:29:42,4600,SCM_R4614B,STEPTO,ACK,,,,
17:29:42,4500,FIC_2501,BADCTL,ACK,,Chilled Water Minimum Flow Line,,
17:29:40,4500,FIC_2501,BADCTL,,L 00,Chilled Water Minimum Flow Line,0,m³/h
17:29:40,4500,FIC_2501,BAD PV,ACK,,,,
17:29:39,4500,FIC_2501,BAD PV,,L 00,,0,
17:29:39,6200,LR_S101,PVLOW,,L 00,TK-1G Slurry Level,4.97101,%
17:29:38,6200,FIC_S103,PVLOW,OK,H 00,CL-1G Flushing Water Flow,0.873581,m³/h
17:29:30,4600,SCM_R4614B,Step Start,,J 00,STEP40_1,1,
17:29:31,4600,SCM_R4614B,STEPTO,OK,L 00,,,
17:29:29,4600,SCM_R4614B,STEPTO,,L 00,,,
17:29:26,6200,FIC_S103,PVLOW,,H 00,CL-1G Flushing Water Flow,0,m³/h
17:29:19,4600,SCM_R4614B,Step Start,,J 00,STEP40,1,
17:29:09,6200,FIC_S103,PVLOW,OK,H 00,CL-1G Flushing Water Flow,0.695478,m³/h
17:29:08,4500,FIC_2501,BADCTL,OK,L 00,Chilled Water Minimum Flow Line,816.776,m³/h
17:29:06,4500,FIC_2501,BAD PV,OK,L 00,,816.776,
17:28:51,6200,VSP_S206,CHANGE,,,devctla.gop,S0,
17:28:48,4600,FLAG_R4614B,CHANGE,,,R4614B_TRIP.PVfl,OFF,
17:28:43,4600,FLAG_R4610B,CHANGE,,,R4610B_TRIP.PVfl,ON,
17:28:37,6200,IIA_TK2G,PVHIGH,ACK,,TK-2G Agitator Current indication,,
17:28:35,4500,FIC_2501,BAD PV,ACK,,,,
17:28:32,6200,FIC_S103,PVLOW,,H 00,CL-1G Flushing Water Flow,0,m³/h
17:28:32,4500,FIC_2501,BADCTL,ACK,,Chilled Water Minimum Flow Line,,
17:28:28,4500,FIC_2501,BADCTL,,L 00,Chilled Water Minimum Flow Line,0,m³/h
17:28:27,4500,FIC_2501,BAD PV,,L 00,,0,
17:28:21,6200,FIC_S103,PVLOW,OK,H 00,CL-1G Flushing Water Flow,0.614624,m³/h
17:28:15,6200,IIA_TK2G,PVHIGH,OK,L 00,TK-2G Agitator Current indication,17.8216,AMp
17:28:14,6200,IIA_TK2G,PVLOW,OK,L 00,TK-2G Agitator Current indication,23.188,AMp
17:28:14,6200,IIA_TK2G,PVHIGH,,L 00,TK-2G Agitator Current indication,23.188,AMp
17:28:12,6200,FIC_S103,PVLOW,,H 00,CL-1G Flushing Water Flow,0,m³/h
17:28:05,4600,FLAG_R4610B,CHANGE,,,R4610B_TRIP.PVfl,OFF,
17:27:53,6200,FIC_S103,PVLOW,OK,H 00,CL-1G Flushing Water Flow,0.614905,m³/h
17:27:31,6200,FIC_S103,PVLOW,,H 00,CL-1G Flushing Water Flow,0,m³/h
17:27:19,6200,FIC_S103,PVLOW,OK,H 00,CL-1G Flushing Water Flow,0.868537,m³/h
17:26:48,6200,FIC_S103,PVLOW,,H 00,CL-1G Flushing Water Flow,0,m³/h
17:26:47,6200,TIC_E150,PVHIHI,ACK,,TK-4C Dispersant Solution Temperature,,
